polity_code,polity_name,polity_type,continent,start_year,end_year,iso3_code,node_type,in_degree,out_degree,total_degree
AUNS-1901-2025,New South Wales (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUNT-1901-2025,Northern Territory (Territory),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUQL-1901-2025,Queensland (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUSA-1901-2025,South Australia (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUTS-1901-2025,Tasmania (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUVI-1901-2025,Victoria (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
AUWA-1901-2025,Western Australia (State),subnational,Oceania,1901,2025,AUS,polity,0,2,2
CNAH-1997-2025,Anhui (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNBJ-1997-2025,Beijing (Municipality),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNCQ-1997-2025,Chongqing (Municipality),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNFJ-1997-2025,Fujian (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNGS-1997-2025,Gansu (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNGD-1997-2025,Guangdong (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNGX-1997-2025,Guangxi (Autonomous Region),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNGZ-1997-2025,Guizhou (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHA-1997-2025,Hainan (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHB-1997-2025,Hebei (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHL-1997-2025,Heilongjiang (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHE-1997-2025,Henan (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHU-1997-2025,Hubei (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNHN-1997-2025,Hunan (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNJS-1997-2025,Jiangsu (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNJX-1997-2025,Jiangxi (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNJL-1997-2025,Jilin (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNLN-1997-2025,Liaoning (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNNM-1997-2025,Nei Mongol (Autonomous Region),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNNX-1997-2025,Ningxia Hui (Autonomous Region),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNQH-1997-2025,Qinghai (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNSA-1997-2025,Shaanxi (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNSD-1997-2025,Shandong (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNSH-1997-2025,Shanghai (Municipality),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNSX-1997-2025,Shanxi (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNSC-1997-2025,Sichuan (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNTJ-1997-2025,Tianjin (Municipality),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNXJ-1997-2025,Xinjiang Uygur (Autonomous Region),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNXZ-1997-2025,Xizang (Autonomous Region),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNYN-1997-2025,Yunnan (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
CNZJ-1997-2025,Zhejiang (Province),subnational,Asia,1997,2025,CHN,polity,0,2,2
RUAD-1993-2025,Adygey (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUAL-1993-2025,Altay (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUAM-1993-2025,Amur (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUAR-1993-2025,Arkhangel'sk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUAS-1993-2025,Astrakhan' (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUBK-1993-2025,Bashkortostan (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUBL-1993-2025,Belgorod (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUBR-1993-2025,Bryansk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUBU-1993-2025,Buryat (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUCN-1993-2025,Chechnya (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUCL-1993-2025,Chelyabinsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUCK-1993-2025,Chukot (Autonomous Province),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUCV-1993-2025,Chuvash (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSP-1993-2025,City of St. Petersburg (City),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUDA-1993-2025,Dagestan (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUGA-1993-2025,Gorno-Altay (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUIN-1993-2025,Ingush (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUIK-1993-2025,Irkutsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUIV-1993-2025,Ivanovo (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKB-1993-2025,Kabardin-Balkar (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKN-1993-2025,Kaliningrad (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKL-1993-2025,Kalmyk (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKG-1993-2025,Kaluga (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKQ-1993-2025,Kamchatka (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKC-1993-2025,Karachay-Cherkess (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKI-1993-2025,Karelia (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKE-1993-2025,Kemerovo (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKH-1993-2025,Khabarovsk (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKK-1993-2025,Khakass (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKM-1993-2025,Khanty-Mansiy (Autonomous Province),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKV-1993-2025,Kirov (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKO-1993-2025,Komi (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKT-1993-2025,Kostroma (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKD-1993-2025,Krasnodar (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKX-1993-2025,Krasnoyarsk (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKU-1993-2025,Kurgan (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUKS-1993-2025,Kursk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RULN-1993-2025,Leningrad (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RULP-1993-2025,Lipetsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUMG-1993-2025,Maga Buryatdan (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUME-1993-2025,Mariy-El (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUMR-1993-2025,Mordovia (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUMW-1993-2025,Moscow City (City),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUMS-1993-2025,Moskva (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUMM-1993-2025,Murmansk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUNN-1993-2025,Nenets (Autonomous Province),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUNZ-1993-2025,Nizhegorod (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUNO-1993-2025,North Ossetia (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUNG-1993-2025,Novgorod (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUNS-1993-2025,Novosibirsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUOM-1993-2025,Omsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUOL-1993-2025,Orel (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUOB-1993-2025,Orenburg (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUPZ-1993-2025,Penza (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUPE-1993-2025,Perm' (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUPR-1993-2025,Primor'ye (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUPS-1993-2025,Pskov (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RURO-1993-2025,Rostov (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RURZ-1993-2025,Ryazan' (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSK-1993-2025,Sakha (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSL-1993-2025,Sakhalin (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSA-1993-2025,Samara (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSR-1993-2025,Saratov (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSM-1993-2025,Smolensk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUST-1993-2025,Stavropol' (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUSV-1993-2025,Sverdlovsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTB-1993-2025,Tambov (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTT-1993-2025,Tatarstan (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTO-1993-2025,Tomsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTL-1993-2025,Tula (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTU-1993-2025,Tuva (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTV-1993-2025,Tver' (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUTY-1993-2025,Tyumen' (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUUD-1993-2025,Udmurt (Republic),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUUL-1993-2025,Ul'yanovsk (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUVL-1993-2025,Vladimir (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUVG-1993-2025,Volgograd (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUVO-1993-2025,Vologda (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUVR-1993-2025,Voronezh (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUYN-1993-2025,Yamal-Nenets (Autonomous Province),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUYS-1993-2025,Yaroslavl' (Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUYV-1993-2025,Yevrey (Autonomous Region),subnational,Europe,1993,2025,RUS,polity,0,2,2
RUZB-1993-2025,Zabaykal'ye (Territory),subnational,Europe,1993,2025,RUS,polity,0,2,2
ASH-1800-1896,Ashanti Empire,historical,Africa,1800,1896,,polity,0,3,3
SOK-1804-1903,Sokoto Caliphate,historical,Africa,1804,1903,,polity,1,3,4
DHY-1800-1894,Kingdom of Dahomey,historical,Africa,1800,1894,,polity,0,5,5
ZUL-1816-1879,Zulu Kingdom,historical,Africa,1816,1879,,polity,0,5,5
BNU-1800-1893,Bornu Empire,historical,Africa,1800,1893,,polity,0,3,3
WAD-1800-1912,Wadai Empire,historical,Africa,1800,1912,,polity,0,4,4
DFR-1800-1874,Sultanate of Darfur,historical,Africa,1800,1874,,polity,0,2,2
BGA-1800-1894,Kingdom of Buganda,historical,Africa,1800,1894,,polity,0,5,5
BNY-1800-1899,Kingdom of Bunyoro,historical,Africa,1800,1899,,polity,0,4,4
BKN-1800-1897,Kingdom of Benin,historical,Africa,1800,1897,,polity,0,3,3
LBA-1800-1885,Luba Empire,historical,Africa,1800,1885,,polity,0,5,5
LND-1800-1887,Lunda Empire,historical,Africa,1800,1887,,polity,0,3,3
FTJ-1800-1896,Imamate of Futa Jallon,historical,Africa,1800,1896,,polity,0,3,3
NDB-1823-1894,Ndebele Kingdom,historical,Africa,1823,1894,,polity,0,5,5
GZE-1824-1895,Gaza Empire,historical,Africa,1824,1895,,polity,0,2,2
OYO-1800-1836,Oyo Empire,historical,Africa,1800,1836,,polity,0,3,3
RWK-1800-1890,Kingdom of Rwanda,historical,Africa,1800,1890,,polity,0,5,5
BDK-1800-1890,Kingdom of Burundi,historical,Africa,1800,1890,,polity,0,5,5
LST-1822-1868,Basotho Kingdom,historical,Africa,1822,1868,,polity,0,3,3
SWK-1800-1894,Swazi Kingdom,historical,Africa,1800,1894,,polity,0,3,3
LZI-1800-1890,Lozi Kingdom (Barotseland),historical,Africa,1800,1890,,polity,0,2,2
BRG-1800-1897,Borgu Confederacy,historical,Africa,1800,1897,,polity,0,2,2
DGM-1800-1899,Kingdom of Dagbon (Dagomba),historical,Africa,1800,1899,,polity,0,2,2
MOS-1800-1897,Mossi Kingdoms,historical,Africa,1800,1897,,polity,0,3,3
DMG-1800-1899,Sultanate of Damagaram,historical,Africa,1800,1899,,polity,0,2,2
GOB-1800-1808,Kingdom of Gobir,historical,Africa,1800,1808,,polity,0,2,2
PNV-1800-1882,Kingdom of Porto-Novo,historical,Africa,1800,1882,,polity,0,2,2
BND-1800-1887,Kingdom of Bundu,historical,Africa,1800,1887,,polity,0,2,2
FTT-1800-1862,Imamate of Futa Toro,historical,Africa,1800,1862,,polity,0,2,2
IGL-1800-1901,Igala Kingdom,historical,Africa,1800,1901,,polity,0,2,2
WLO-1800-1855,Kingdom of Waalo,historical,Africa,1800,1855,,polity,0,2,2
CAY-1800-1886,Kingdom of Cayor,historical,Africa,1800,1886,,polity,0,3,3
SNE-1800-1887,Kingdom of Sine,historical,Africa,1800,1887,,polity,0,2,2
JOL-1800-1890,Kingdom of Jolof,historical,Africa,1800,1890,,polity,0,2,2
SLM-1800-1887,Kingdom of Saloum,historical,Africa,1800,1887,,polity,0,2,2
NKR-1800-1901,Kingdom of Nkore (Ankole),historical,Africa,1800,1901,,polity,0,4,4
KSJ-1800-1911,Kingdom of Kasanje,historical,Africa,1800,1911,,polity,0,2,2
TUN-1800-1881,Beylik of Tunis,historical,Africa,1800,1881,TUN,polity,0,4,4
BMB-1800-1899,Bemba Kingdom,historical,Africa,1800,1899,,polity,0,3,3
IBD-1829-1893,Ibadan City-State,historical,Africa,1829,1893,,polity,2,2,4
EGB-1830-1914,Egba United Government (Abeokuta),historical,Africa,1830,1914,,polity,0,2,2
IJB-1800-1892,Ijebu Kingdom,historical,Africa,1800,1892,,polity,0,2,2
KZM-1800-1899,Kingdom of Kazembe,historical,Africa,1800,1899,,polity,0,2,2
CNXZ-1820-1912,Xizang (Tibet),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNXJ-1820-1912,Xinjiang (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNSJ-1820-1912,Shengjing (Manchuria),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNYN-1820-1912,Yunnan (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNHL-1820-1912,Heilongjiang (Manchuria),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNJL-1820-1912,Jilin (Manchuria),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNWL-1820-1912,Wuliyasutai (Outer Mongolia),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNQH-1820-1912,Qinghai (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNSA-1820-1912,Shaanxi (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNAH-1820-1912,Anhui (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNHU-1820-1912,Hubei (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNHN-1820-1912,Hunan (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNGD-1820-1912,Guangdong (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNFJ-1820-1912,Fujian (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNZJ-1820-1912,Zhejiang (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNZL-1820-1912,Zhili (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNHE-1820-1912,Henan (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNNM-1820-1912,Nei Mongol (Inner Mongolia),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNSX-1820-1912,Shanxi (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNGS-1820-1912,Gansu (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNSC-1820-1912,Sichuan (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNGZ-1820-1912,Guizhou (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNJX-1820-1912,Jiangxi (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNGX-1820-1912,Guangxi (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNSD-1820-1912,Shandong (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
CNJS-1820-1912,Jiangsu (Province),subnational,Asia,1820,1912,CHN,polity,0,2,2
USAK-1920-1958,Alaska Territory (Territory),subnational,North America,1920,1958,USA,polity,0,3,3
USAL-1820-1958,Alabama (State),subnational,North America,1820,1958,USA,polity,0,3,3
USAR-1850-1958,Arkansas (State),subnational,North America,1850,1958,USA,polity,0,3,3
USAZ-1912-1958,Arizona (State),subnational,North America,1912,1958,USA,polity,0,3,3
USCA-1870-1958,California (State),subnational,North America,1870,1958,USA,polity,0,3,3
USCO-1900-1958,Colorado (State),subnational,North America,1900,1958,USA,polity,0,3,3
USCT-1800-1958,Connecticut (State),subnational,North America,1800,1958,USA,polity,0,3,3
USDC-1800-1958,District of Columbia (Territory),subnational,North America,1800,1958,USA,polity,0,3,3
USDE-1800-1958,Delaware (State),subnational,North America,1800,1958,USA,polity,0,3,3
USFL-1850-1958,Florida (State),subnational,North America,1850,1958,USA,polity,0,3,3
USGA-1800-1958,Georgia (State),subnational,North America,1800,1958,USA,polity,0,3,3
USHI-1900-1958,Hawaii Territory (Territory),subnational,North America,1900,1958,USA,polity,0,3,3
USIA-1850-1958,Iowa (State),subnational,North America,1850,1958,USA,polity,0,3,3
USID-1900-1958,Idaho (State),subnational,North America,1900,1958,USA,polity,0,3,3
USIL-1820-1958,Illinois (State),subnational,North America,1820,1958,USA,polity,0,3,3
USIN-1820-1958,Indiana (State),subnational,North America,1820,1958,USA,polity,0,3,3
USKS-1870-1958,Kansas (State),subnational,North America,1870,1958,USA,polity,0,3,3
USKY-1800-1958,Kentucky (State),subnational,North America,1800,1958,USA,polity,0,3,3
USLA-1820-1958,Louisiana (State),subnational,North America,1820,1958,USA,polity,0,3,3
USMA-1800-1958,Massachusetts (State),subnational,North America,1800,1958,USA,polity,0,3,3
USMD-1800-1958,Maryland (State),subnational,North America,1800,1958,USA,polity,0,3,3
USME-1820-1958,Maine (State),subnational,North America,1820,1958,USA,polity,0,3,3
USMI-1850-1958,Michigan (State),subnational,North America,1850,1958,USA,polity,0,3,3
USMN-1870-1958,Minnesota (State),subnational,North America,1870,1958,USA,polity,0,3,3
USMO-1850-1958,Missouri (State),subnational,North America,1850,1958,USA,polity,0,3,3
USMS-1820-1958,Mississippi (State),subnational,North America,1820,1958,USA,polity,0,3,3
USMT-1900-1958,Montana (State),subnational,North America,1900,1958,USA,polity,0,3,3
USNC-1800-1958,North Carolina (State),subnational,North America,1800,1958,USA,polity,0,3,3
USND-1900-1958,North Dakota (State),subnational,North America,1900,1958,USA,polity,0,3,3
USNE-1870-1958,Nebraska (State),subnational,North America,1870,1958,USA,polity,0,3,3
USNH-1800-1958,New Hampshire (State),subnational,North America,1800,1958,USA,polity,0,3,3
USNJ-1800-1958,New Jersey (State),subnational,North America,1800,1958,USA,polity,0,3,3
USNM-1912-1958,New Mexico (State),subnational,North America,1912,1958,USA,polity,0,3,3
USNV-1870-1958,Nevada (State),subnational,North America,1870,1958,USA,polity,0,3,3
USNY-1800-1958,New York (State),subnational,North America,1800,1958,USA,polity,0,3,3
USOH-1820-1958,Ohio (State),subnational,North America,1820,1958,USA,polity,0,3,3
USOK-1912-1958,Oklahoma (State),subnational,North America,1912,1958,USA,polity,0,3,3
USOR-1870-1958,Oregon (State),subnational,North America,1870,1958,USA,polity,0,3,3
USPA-1800-1958,Pennsylvania (State),subnational,North America,1800,1958,USA,polity,0,3,3
USRI-1800-1958,Rhode Island (State),subnational,North America,1800,1958,USA,polity,0,3,3
USSC-1800-1958,South Carolina (State),subnational,North America,1800,1958,USA,polity,0,3,3
USSD-1900-1958,South Dakota (State),subnational,North America,1900,1958,USA,polity,0,3,3
USTN-1800-1958,Tennessee (State),subnational,North America,1800,1958,USA,polity,0,3,3
USTX-1850-1958,Texas (State),subnational,North America,1850,1958,USA,polity,0,3,3
USUT-1900-1958,Utah (State),subnational,North America,1900,1958,USA,polity,0,3,3
USVA-1800-1958,Virginia (State),subnational,North America,1800,1958,USA,polity,0,3,3
USVT-1800-1958,Vermont (State),subnational,North America,1800,1958,USA,polity,0,3,3
USWA-1900-1958,Washington (State),subnational,North America,1900,1958,USA,polity,0,3,3
USWI-1850-1958,Wisconsin (State),subnational,North America,1850,1958,USA,polity,0,3,3
USWV-1870-1958,West Virginia (State),subnational,North America,1870,1958,USA,polity,0,3,3
USWY-1900-1958,Wyoming (State),subnational,North America,1900,1958,USA,polity,0,3,3
BRAC-1980-1987,Acre (State),subnational,South America,1980,1987,BRA,polity,0,2,2
BRAL-1900-1987,Alagoas (State),subnational,South America,1900,1987,BRA,polity,0,2,2
BRAM-1872-1987,Amazonas (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRBA-1872-1987,Bahia (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRDF-1980-1987,Brasília (State),subnational,South America,1980,1987,BRA,polity,0,2,2
BRCE-1872-1987,Ceará (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRES-1940-1987,Espírito Santo (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRGO-1940-1987,Goiás (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRMA-1872-1987,Maranhão (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRMT-1940-1987,Mato Grosso (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRMS-1980-1987,Mato Grosso do Sul (State),subnational,South America,1980,1987,BRA,polity,0,2,2
BRMG-1940-1987,Minas Gerais (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRPA-1872-1987,Pará (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRPB-1940-1987,Paraíba (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRPR-1872-1987,Paraná (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRPE-1872-1987,Pernambuco (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRPI-1940-1987,Piauí (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRRJ-1872-1987,Rio de Janeiro (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRRN-1872-1987,Rio Grande do Norte (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRRS-1872-1987,Rio Grande do Sul (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRSC-1940-1987,Santa Catarina (State),subnational,South America,1940,1987,BRA,polity,0,2,2
BRSP-1872-1987,São Paulo (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRSE-1872-1987,Sergipe (Province),subnational,South America,1872,1987,BRA,polity,0,2,2
BRRO-1980-1987,Território de Rondônia (State),subnational,South America,1980,1987,BRA,polity,0,2,2
BRRR-1960-1987,Território de Roraima (State),subnational,South America,1960,1987,BRA,polity,0,2,2
BRAP-1960-1987,Território do Amapá (State),subnational,South America,1960,1987,BRA,polity,0,2,2
ES04-1833-2025,Almería (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES11-1833-2025,Cádiz (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES14-1833-2025,Córdoba (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES18-1833-2025,Granada (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES21-1833-2025,Huelva (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES23-1833-2025,Jaén (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES29-1833-2025,Málaga (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES41-1833-2025,Sevilla (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES22-1833-2025,Huesca (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES44-1833-2025,Teruel (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES50-1833-2025,Zaragoza (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES33-1833-2025,Asturias (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES07-1833-2025,Baleares (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES35-1833-2025,Las Palmas (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES38-1833-2025,Santa Cruz de Tenerife (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES39-1833-2025,Cantabria (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES05-1833-2025,Ávila (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES09-1833-2025,Burgos (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES24-1833-2025,León (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES34-1833-2025,Palencia (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES37-1833-2025,Salamanca (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES40-1833-2025,Segovia (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES42-1833-2025,Soria (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES47-1833-2025,Valladolid (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES49-1833-2025,Zamora (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES02-1833-2025,Albacete (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES13-1833-2025,Ciudad Real (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES16-1833-2025,Cuenca (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES19-1833-2025,Guadalajara (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES45-1833-2025,Toledo (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES08-1833-2025,Barcelona (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES17-1833-2025,Gerona (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES25-1833-2025,Lérida (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES43-1833-2025,Tarragona (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
