source,edition,data_year,label,continent,stated_area_km2,footnote
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ANTIGUA (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,440.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: DOMINIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,790.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ILES VIERGES,AMERIQUE SEPTENTRIONALE ET CENTRALE,150.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: MONTSERRAT (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,84.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: SAINT-CHRISTOPHE ET NIEVES,AMERIQUE SEPTENTRIONALE ET CENTRALE,394.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,11525.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: CAIMANS,AMERIQUE SEPTENTRIONALE ET CENTRALE,583.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: TURQUES ET CAïQUES,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1933,1933,INDES ORIENTALES NÉERLANDAISES,ASIE,1903312.0,
iia,1933,1933,INDES ORIENTALES NÉERLANDAISES: Java et Madoura,ASIE,132274.0,
iia,1933,1933,INDES ORIENTALES NÉERLANDAISES: Provinces extérieures,ASIE,1771038.0,
iia,1933,1933,INDOCHINE,ASIE,740400.0,
iia,1933,1933,INDOCHINE: Annam,ASIE,147600.0,
iia,1933,1933,INDOCHINE: Cambodge,ASIE,181000.0,
iia,1933,1933,INDOCHINE: Cochinchine,ASIE,64700.0,
iia,1933,1933,INDOCHINE: Laos,ASIE,231400.0,
iia,1933,1933,INDOCHINE: Tonkin,ASIE,115700.0,
iia,1933,1933,IRAK,ASIE,371000.0,
iia,1933,1933,ISLANDE,EUROPE,102819.0,
iia,1933,1933,ITALIE,EUROPE,310177.0,
iia,1933,1933,JAPON,ASIE,382314.0,
iia,1933,1933,KENIA,AFRIQUE,583000.0,
iia,1933,1933,KOUANG-TOUNG,ASIE,3462.0,
iia,1933,1933,KUANG-TCHÉOU-OUAN,ASIE,842.0,
iia,1933,1933,LETTONIE,EUROPE,65791.0,
iia,1933,1933,LIBERIA,AFRIQUE,100000.0,
iia,1933,1933,LIECHTENSTEIN,EUROPE,159.0,
iia,1933,1933,LITHUANIE,EUROPE,55670.0,
iia,1933,1933,LUXEMBOURG,EUROPE,2586.0,
iia,1933,1933,LYBIE: CYRÉNAIQUE,AFRIQUE,738000.0,
iia,1933,1933,LYBIE: TRIPOLITAINE,AFRIQUE,900000.0,
iia,1933,1933,MACAO,ASIE,14.0,
iia,1933,1933,MADAGASCAR ET DÉPENDACES,AFRIQUE,616453.0,
iia,1933,1933,MALAISIE: ETABLISSEMENTS DU DÉTROIT,ASIE,3975.0,
iia,1933,1933,MALAISIE: ETATS MALAIS FÉDÉRÉS,ASIE,71239.0,
iia,1933,1933,MALAISIE: ETATS MALAIS NON FÉDÉRÉS,ASIE,60882.0,
iia,1933,1933,MALTE,EUROPE,316.0,
iia,1933,1933,MAROC ESPAGNOL,AFRIQUE,20948.0,
iia,1933,1933,MAROC FRANÇAIS,AFRIQUE,415000.0,
iia,1933,1933,MARTINIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,1106.0,
iia,1933,1933,MAURICE ET DÉPENDANCES,AFRIQUE,2095.0,
iia,1933,1933,MEXIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,1969154.0,
iia,1933,1933,MONACO,EUROPE,149.0,
iia,1933,1933,MOZAMBIQUE,AFRIQUE,771547.0,
iia,1933,1933,NEPAL,ASIE,140000.0,
iia,1933,1933,NICARAGUA,AMERIQUE SEPTENTRIONALE ET CENTRALE,118453.0,
iia,1933,1933,NIGÉRIA,AFRIQUE,877370.0,
iia,1933,1933,NIGÉRIA: CAMEROUN br,AFRIQUE,88670.0,
iia,1933,1933,NORVÈGE,EUROPE,322681.0,
iia,1933,1933,NORVÈGE: Spitzberg,EUROPE,62920.0,
iia,1933,1933,NOUV-CALÉDONIE et dependences,OCEANIE,18653.0,
iia,1933,1933,NOUVELLE-ZELANDE,OCEANIE,269394.0,
iia,1933,1933,NOUVELLE-ZELANDE: SAMOA OCCIDENTALE br,OCEANIE,2934.0,
iia,1933,1933,NOUVELLES-HEBRIDES iles,OCEANIE,12000.0,
iia,1933,1933,NYASSALAND,AFRIQUE,97370.0,
iia,1933,1933,OUGANDA,AFRIQUE,243980.0,
iia,1933,1933,PALESTINE br,ASIE,26158.0,
iia,1933,1933,PANAMA,AMERIQUE SEPTENTRIONALE ET CENTRALE,75297.0,
iia,1933,1933,PANAMA (zone du,AMERIQUE SEPTENTRIONALE ET CENTRALE,1422.0,
iia,1933,1933,PARAGUAY,AMÉRIQUE MÉRIDIONALE,457872.0,
iia,1933,1933,PAYS-BAS,EUROPE,34917.0,
iia,1933,1933,PERSE,ASIE,1645000.0,
iia,1933,1933,PHILIPPINES,ASIE,296298.0,
iia,1933,1933,POLOGNE,EUROPE,388635.0,
iia,1933,1933,PORTO-RICO,AMERIQUE SEPTENTRIONALE ET CENTRALE,8897.0,
iia,1933,1933,PORTUGAL,EUROPE,92158.0,
iia,1933,1933,PÉROU,AMÉRIQUE MÉRIDIONALE,1249049.0,
iia,1933,1933,RHODESIE SEPTENTRIONALE,AFRIQUE,745777.0,
iia,1933,1933,RHODÉSIE MÉRIDIONALE,AFRIQUE,389384.0,
iia,1933,1933,RIO DE ORO,AFRIQUE,285000.0,
iia,1933,1933,ROUMANIE,EUROPE,294967.0,
iia,1933,1933,RUANDA-URUNDI belge,AFRIQUE,53200.0,
iia,1933,1933,RÉPUBLIQUE DOMINICAINE,AMERIQUE SEPTENTRIONALE ET CENTRALE,50070.0,
iia,1933,1933,RÉUNION,AFRIQUE,2400.0,
iia,1933,1933,SAINT-MARIN,EUROPE,61.0,
iia,1933,1933,SAINT-PIERRE ET MIQUELON,AMERIQUE SEPTENTRIONALE ET CENTRALE,240.0,
iia,1933,1933,SAINT-THOMAS ET PRINCE,AFRIQUE,944.0,
iia,1933,1933,SAINTE-HÉLÈNE,AFRIQUE,122.0,
iia,1933,1933,SAINTE-HÉLÈNE: ASCENSION,AFRIQUE,88.0,
iia,1933,1933,SAKHALINE JAPONAISE,ASIE,36090.0,
iia,1933,1933,SAMOA AMÉRICAINE,OCEANIE,197.0,
iia,1933,1933,SAN SALVADOR,AMERIQUE SEPTENTRIONALE ET CENTRALE,34126.0,
iia,1933,1933,SEVCHELLES,AFRIQUE,385.0,
iia,1933,1933,SIAM,ASIE,518376.0,
iia,1933,1933,SIERRA LEONE,AFRIQUE,70580.0,
iia,1933,1933,SOMALIE,AFRIQUE,500000.0,
iia,1933,1933,SOMALIE BRITANNIQUE,AFRIQUE,176000.0,
iia,1933,1933,SOUDAN ANGLO-ÉGYPTIEN,AFRIQUE,2610930.0,
iia,1933,1933,SUEDE,EUROPE,448961.0,
iia,1933,1933,SUISSE,EUROPE,41295.0,
iia,1933,1933,SWAZILAND,AFRIQUE,17363.0,
iia,1933,1933,SYRIE ET LIBAN fr,ASIE,241400.0,
iia,1933,1933,TANGANVIKA br,AFRIQUE,968862.0,
iia,1933,1933,TANGER,AFRIQUE,600.0,
iia,1933,1933,TCHÉCOSLOVAQUIE,EUROPE,140499.0,
iia,1933,1933,TERRE-NEUVE,AMERIQUE SEPTENTRIONALE ET CENTRALE,110679.0,
iia,1933,1933,TERRE-NEUVE: LABRADOR,AMERIQUE SEPTENTRIONALE ET CENTRALE,601905.0,
iia,1933,1933,TIMOR ET KAMBING,ASIE,18989.0,
iia,1933,1933,TRANSJORDANIE br,ASIE,40000.0,
iia,1933,1933,TRINITÉ ET TOBAGO,AMÉRIQUE MÉRIDIONALE,5118.0,
iia,1933,1933,TRISTAN DE CUNHA,AFRIQUE,116.0,
iia,1933,1933,TUNISIE,AFRIQUE,125180.0,
iia,1933,1933,TURQUIE DASIE,ASIE,738761.0,
iia,1933,1933,TURQUIE DEUROPE,EUROPE,23975.0,
iia,1933,1933,Togo fr,AFRIQUE,52000.0,
iia,1933,1933,UNION DELAFRIQUE DU SUD,AFRIQUE,1223356.0,
iia,1933,1933,UNION DELAFRIQUE DU SUD: TERRITOIRE DELAFRIQUE SUD-Oc- CIDENTALE br,AFRIQUE,835130.0,
iia,1933,1933,URSS europe et asie,EUROPE,21274310.0,
iia,1933,1933,URUGUAY,AMÉRIQUE MÉRIDIONALE,186926.0,
iia,1933,1933,VATICAN (VILLE,EUROPE,44.0,
iia,1933,1933,VÉNÉZUÉLA,AMÉRIQUE MÉRIDIONALE,912050.0,
iia,1933,1933,YOUGOSLAVIE,EUROPE,249468.0,
iia,1933,1933,ZANZIBAR,AFRIQUE,2642.0,
iia,1938,1937,ADEN ET PÉRIM colonie,ASIE,207.0,
iia,1938,1937,ADEN ET PÉRIM colonie: KURIA MURIA,ASIE,75.0,
iia,1938,1937,ADEN ET PÉRIM colonie: SOKOTRA,ASIE,3579.0,
iia,1938,1937,AFGHANISTAN,ASIE,650000.0,
iia,1938,1937,AFRIQUE DU NORD spanish,AFRIQUE,213.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE,AFRIQUE,4701575.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Côte d'Ivoire,AFRIQUE,477135.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Dahomey,AFRIQUE,112000.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Dakar et dépendances,AFRIQUE,175.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Guinée française,AFRIQUE,251000.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Mauritanie,AFRIQUE,835000.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Niger,AFRIQUE,1293810.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Senegal,AFRIQUE,201200.0,
iia,1938,1937,AFRIQUE OCCIDENTALE FRANÇAISE: Soudan français,AFRIQUE,1531255.0,
iia,1938,1937,AFRIQUE ORIENTALE ITALIENNE: EMPIRE D'ETHIOPIE,AFRIQUE,785000.0,
iia,1938,1937,AFRIQUE ORIENTALE ITALIENNE: ERYTHRÉE,AFRIQUE,221000.0,
iia,1938,1937,AFRIQUE ORIENTALE ITALIENNE: SOMALIE,AFRIQUE,702000.0,
iia,1938,1937,AFRIQUE ÉQUATORIALE FRANÇAISE,AFRIQUE,2256000.0,
iia,1938,1937,ALASKA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,1518785.0,
iia,1938,1937,ALBANIE,EUROPE,27538.0,
iia,1938,1937,ALGÉRIE,AFRIQUE,2204864.0,
iia,1938,1937,ALLEMAGNE,EUROPE,470715.0,
iia,1938,1937,ANDORRE,EUROPE,453.0,
iia,1938,1937,ANGOLA,AFRIQUE,1246700.0,
iia,1938,1937,ARABIE (ETATS autonomes,ASIE,2600000.0,
iia,1938,1937,ARGENTINE,AMÉRIQUE MÉRIDIONALE,2792713.0,
iia,1938,1937,AUSTRALIE,OCÉANIE,7704022.0,
iia,1938,1937,AUSTRALIE: Nouv-GUINÉE br,OCÉANIE,241000.0,
iia,1938,1937,AUSTRALIE: PAPOUASIE,OCÉANIE,234494.0,
iia,1938,1937,AUTRICHE,EUROPE,83868.0,
iia,1938,1937,BAHREIN ILES,ASIE,552.0,
iia,1938,1937,BASOUTOLAND,AFRIQUE,30344.0,
iia,1938,1937,BELGIQUE,EUROPE,30507.0,
iia,1938,1937,BIRMANIE,ASIE,604733.0,
iia,1938,1937,BOLIVIE,AMÉRIQUE MÉRIDIONALE,1332808.0,
iia,1938,1937,BORNÉO BRITANNIQUE: BORNÉO SEPTENTRIONAL,ASIE,80289.0,
iia,1938,1937,BORNÉO BRITANNIQUE: BRUNÉI,ASIE,5765.0,
iia,1938,1937,BORNÉO BRITANNIQUE: SARAWAK,ASIE,129498.0,
iia,1938,1937,BOUTAN,ASIE,51800.0,
iia,1938,1937,BRÉSIL,AMÉRIQUE MÉRIDIONALE,8511189.0,
iia,1938,1937,BULGARIE,EUROPE,103146.0,
iia,1938,1937,BÉCHOUANALAND,AFRIQUE,712000.0,
iia,1938,1937,CAMEROUN fr,AFRIQUE,419028.0,
iia,1938,1937,CANADA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,9569518.0,
iia,1938,1937,CAP VERT,AFRIQUE,4033.0,
iia,1938,1937,CAROLINES y compris MARIANNES ET MARSHALL japainese,OCÉANIE,2149.0,
iia,1938,1937,CEYLAN,ASIE,65609.0,
iia,1938,1937,CHILI,AMÉRIQUE MÉRIDIONALE,741767.0,
iia,1938,1937,CHINE,ASIE,9870000.0,
iia,1938,1937,CHYPRE,ASIE,9282.0,
iia,1938,1937,COLOMBIE,AMÉRIQUE MÉRIDIONALE,1150220.0,
iia,1938,1937,CONGO BELGE,AFRIQUE,2336892.0,
iia,1938,1937,COREE jap,ASIE,220788.0,
iia,1938,1937,COSTA-RICA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,59600.0,
iia,1938,1937,CUBA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,114524.0,
iia,1938,1937,CURAÇAO et dependences,AMÉRIQUE MÉRIDIONALE,995.0,
iia,1938,1937,CÔTE DE L'OR,AFRIQUE,204093.0,
iia,1938,1937,CÔTE DE L'OR: TOGOLAND br,AFRIQUE,33776.0,
iia,1938,1937,CÔTE DES SOMALIS,AFRIQUE,21963.0,
iia,1938,1937,DANEMARK,EUROPE,42929.0,
iia,1938,1937,DANEMARK: ILES FÉROE,EUROPE,1399.0,
iia,1938,1937,DANTZIG,EUROPE,1952.0,
iia,1938,1937,EGYPTE,AFRIQUE,1020000.0,
iia,1938,1937,EQUATEUR,AMÉRIQUE MÉRIDIONALE,714860.0,
iia,1938,1937,ESPAGNE,EUROPE,505720.0,
iia,1938,1937,ESTONIE,EUROPE,47549.0,
iia,1938,1937,ETABL FRANÇAIS DE L'OCÉANIE,OCÉANIE,3998.0,
iia,1938,1937,ETABLISSEMENTS FRANC DANS L'INDE,ASIE,513.0,
iia,1938,1937,ETATS-UNIS,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,7839432.0,
iia,1938,1937,FALKLAND et dependences,AMÉRIQUE MÉRIDIONALE,15716.0,
iia,1938,1937,FINLANDE,EUROPE,388217.0,
iia,1938,1937,FORMOSE ET PESCADORES JAPONAISE,ASIE,35843.0,
iia,1938,1937,FRANCE,EUROPE,550986.0,
iia,1938,1937,GAMBIE,AFRIQUE,10539.0,
iia,1938,1937,GIBRALTAR,EUROPE,5.0,
iia,1938,1937,GROENLAND,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,341700.0,
iia,1938,1937,GRÈCE,EUROPE,129976.0,
iia,1938,1937,GUADELOUPE et dependences,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,1780.0,
iia,1938,1937,GUAM,OCÉANIE,534.0,
iia,1938,1937,GUATEMALA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,109724.0,
iia,1938,1937,GUINÉE ESPAGNOLE,AFRIQUE,26630.0,
iia,1938,1937,GUINÉE PORTUGAISE,AFRIQUE,36125.0,
iia,1938,1937,GUYANE BRITANNIQUE,AMÉRIQUE MÉRIDIONALE,231749.0,
iia,1938,1937,GUYANE FRANÇAISE ET ININI,AMÉRIQUE MÉRIDIONALE,90000.0,
iia,1938,1937,GUYANE NÉERLANDAISE,AMÉRIQUE MÉRIDIONALE,173838.0,
iia,1938,1937,HAITI,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,26418.0,
iia,1938,1937,HAWAI,OCÉANIE,16675.0,
iia,1938,1937,HONDURAS,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,114672.0,
iia,1938,1937,HONDURAS BRITANNIQUE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,22268.0,
iia,1938,1937,HONG-KONG,ASIE,1018.0,
iia,1938,1937,HONGRIE,EUROPE,93086.0,
iia,1938,1937,ILES DU PACIFIQUE: AUTRES ILES (DUCIE PITCAIRN DUDOA VICTORIA PHOENIX STARBUCH MAL- DEN JARVIS PALMYRA,OCÉANIE,200.0,
iia,1938,1937,ILES DU PACIFIQUE: FIDJI OU VITI,OCÉANIE,18272.0,
iia,1938,1937,ILES DU PACIFIQUE: GILBERT ET ELLICE,OCÉANIE,520.0,
iia,1938,1937,ILES DU PACIFIQUE: NAURU (terr sous,OCÉANIE,21.0,
iia,1938,1937,ILES DU PACIFIQUE: SALOMON (iles britann du,OCÉANIE,29676.0,
iia,1938,1937,ILES DU PACIFIQUE: TONGA,OCÉANIE,647.0,
iia,1938,1937,ILES ITALIENNES DE L'EGÉE,ASIE,2689.0,
iia,1938,1937,ILES VIERGES,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1938,1937,INDE,ASIE,4071311.0,
iia,1938,1937,INDE PORTUGAISE,ASIE,3983.0,
iia,1938,1937,INDE: ANDAMAN ET NICOBAR,ASIE,8140.0,
iia,1938,1937,INDE: Etats indigènes,ASIE,1845361.0,
iia,1938,1937,INDE: Provinces britanniques Birmanie excluded,ASIE,2225950.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: BAHAMAS,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,11406.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: BARBADE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: BERMUDES,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,50.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: GRENADE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINT-VINCENT,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,388.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINTE-LUCIE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,604.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ANTIGUA et dependences,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,440.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: DOMINIQUE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,789.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ILES VIERGES,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,150.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: MONTSERRAT et dependences,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,84.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: SAINT-CHRISTOPHE ET NIEVES,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,394.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,11525.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: CAIMANS,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,269.0,
iia,1938,1937,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: TURQUES ET CAïQUES,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1938,1937,INDES ORIENTALES NÉERLANDAISES,ASIE,1904346.0,
iia,1938,1937,INDES ORIENTALES NÉERLANDAISES: Java et Madoura,ASIE,132174.0,
iia,1938,1937,INDES ORIENTALES NÉERLANDAISES: Provinces extérieures,ASIE,1772172.0,
iia,1938,1937,INDOCHINE,ASIE,740400.0,
iia,1938,1937,INDOCHINE: Annam,ASIE,147600.0,
iia,1938,1937,INDOCHINE: Cambodge,ASIE,181000.0,
iia,1938,1937,INDOCHINE: Cochinchine,ASIE,64700.0,
iia,1938,1937,INDOCHINE: Laos,ASIE,231400.0,
iia,1938,1937,INDOCHINE: Tonkin,ASIE,115700.0,
iia,1938,1937,IRAK,ASIE,452500.0,
iia,1938,1937,IRAN,ASIE,1645000.0,
iia,1938,1937,IRLANDE,EUROPE,68895.0,
iia,1938,1937,ISLANDE,EUROPE,102846.0,
iia,1938,1937,ITALIE,EUROPE,310082.0,
iia,1938,1937,JAPON,ASIE,382545.0,
iia,1938,1937,KENYA,AFRIQUE,582636.0,
iia,1938,1937,KOUANG-TCHÉOU-WAN,ASIE,842.0,
iia,1938,1937,KOUANG-TOUNG JAPONAISE,ASIE,3792.0,
iia,1938,1937,LETTONIE,EUROPE,65791.0,
iia,1938,1937,LIBYE,AFRIQUE,1759540.0,
iia,1938,1937,LIBÉRIA,AFRIQUE,100000.0,
iia,1938,1937,LIECHTENSTEIN,EUROPE,159.0,
iia,1938,1937,LITHUANIE,EUROPE,55670.0,
iia,1938,1937,LUXEMBOURG,EUROPE,2586.0,
iia,1938,1937,MACAO,ASIE,16.0,
iia,1938,1937,MADAGASCAR ET DÉPENDANCES,AFRIQUE,616453.0,
iia,1938,1937,MALAISIE: ETABLISSEMENTS DU DÉTROIT,ASIE,3512.0,
iia,1938,1937,MALAISIE: ETATS MALAIS FÉDÉRÉS,ASIE,71327.0,
iia,1938,1937,MALAISIE: ETATS MALAIS NON FÉDÉRÉS,ASIE,63058.0,
iia,1938,1937,MALTE,EUROPE,316.0,
iia,1938,1937,MANDCHOUKOUO,ASIE,1303143.0,
iia,1938,1937,MAROC ESPAGNOL,AFRIQUE,20948.0,
iia,1938,1937,MAROC FRANÇAIS,AFRIQUE,398627.0,
iia,1938,1937,MARTINIQUE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,1106.0,
iia,1938,1937,MAURICE ET DÉPENDANCES,AFRIQUE,2090.0,
iia,1938,1937,MEXIQUE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,1969365.0,
iia,1938,1937,MONACO,EUROPE,149.0,
iia,1938,1937,MOZAMBIQUE,AFRIQUE,771125.0,
iia,1938,1937,NICARAGUA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,118453.0,
iia,1938,1937,NIGÉRIA,AFRIQUE,876745.0,
iia,1938,1937,NIGÉRIA: CAMEROUN br,AFRIQUE,88268.0,
iia,1938,1937,NORVÈGE,EUROPE,322599.0,
iia,1938,1937,NORVÈGE: JAN MAYEN,EUROPE,372.0,
iia,1938,1937,NORVÈGE: SVALBARD,EUROPE,62920.0,
iia,1938,1937,NOUVELLE-ZÉLANDE,OCÉANIE,267840.0,
iia,1938,1937,NOUVELLES-HÉBRIDES,OCÉANIE,12000.0,
iia,1938,1937,NOUv-CALEDONIE et dependences,OCÉANIE,18653.0,
iia,1938,1937,NVASSALAND,AFRIQUE,124186.0,
iia,1938,1937,NÉPAL,ASIE,140000.0,
iia,1938,1937,OUGANDA,AFRIQUE,243406.0,
iia,1938,1937,PALESTINE br,ASIE,27009.0,
iia,1938,1937,PANAMA,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,75297.0,
iia,1938,1937,PANAMA (zone du,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,1432.0,
iia,1938,1937,PARAGUAY,AMÉRIQUE MÉRIDIONALE,457872.0,
iia,1938,1937,PAYS-BAS,EUROPE,35023.0,
iia,1938,1937,PHILIPPINES,ASIE,296296.0,
iia,1938,1937,POLOGNE,EUROPE,388634.0,
iia,1938,1937,PORTO-RICO,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,8808.0,
iia,1938,1937,PORTUGAL,EUROPE,92157.0,
iia,1938,1937,PÉROU,AMÉRIQUE MÉRIDIONALE,1249049.0,
iia,1938,1937,REPUBLIQUE DOMINICAINE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,50070.0,
iia,1938,1937,RHODESIE SEPTENTRIONALE,AFRIQUE,751915.0,
iia,1938,1937,RHODÉSIE MÉRIDIONALE,AFRIQUE,389384.0,
iia,1938,1937,RIO DE ORO,AFRIQUE,285000.0,
iia,1938,1937,ROUMANIE,EUROPE,295049.0,
iia,1938,1937,ROYAUME-UNI,EUROPE,243411.0,
iia,1938,1937,ROYAUME-UNI: ANGLETERRE ET PAYS DE GALLES,EUROPE,151098.0,
iia,1938,1937,ROYAUME-UNI: ECOSSE,EUROPE,78747.0,
iia,1938,1937,ROYAUME-UNI: ILE DE MAN ET ILES DE LA MANCHE,EUROPE,767.0,
iia,1938,1937,ROYAUME-UNI: IRLANDE DU NORD,EUROPE,13566.0,
iia,1938,1937,RUANDA-URUNDI belge,AFRIQUE,54172.0,
iia,1938,1937,RÉUNION,AFRIQUE,2400.0,
iia,1938,1937,SAINT-MARIN,EUROPE,61.0,
iia,1938,1937,SAINT-PIERRE ET MIQUELON,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,240.0,
iia,1938,1937,SAINT-THOMAS ET PRINCE,AFRIQUE,994.0,
iia,1938,1937,SAINTE-HÉLÈNE,AFRIQUE,122.0,
iia,1938,1937,SAINTE-HÉLÈNE: ASCENSION,AFRIQUE,88.0,
iia,1938,1937,SAKHALINE JAPONAISE,ASIE,36090.0,
iia,1938,1937,SAMOA AMÉRICAINE,OCÉANIE,197.0,
iia,1938,1937,SAMOA OCCIDENTALE br,OCÉANIE,2934.0,
iia,1938,1937,SAN SALVADOR,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,34126.0,
iia,1938,1937,SEYCHELLES,AFRIQUE,405.0,
iia,1938,1937,SIAM,ASIE,513450.0,
iia,1938,1937,SIERRA LEONE colonie et protectorade,AFRIQUE,72324.0,
iia,1938,1937,SOMALIE BRITANNIQUE,AFRIQUE,176000.0,
iia,1938,1937,SOUDAN ANGLO-ÉGYPTIEN,AFRIQUE,2505779.0,
iia,1938,1937,SUEDE,EUROPE,448953.0,
iia,1938,1937,SUISSE,EUROPE,41295.0,
iia,1938,1937,SWAZILAND,AFRIQUE,17366.0,
iia,1938,1937,SYRIE ET LIBAN fr,ASIE,203000.0,
iia,1938,1937,TANGANVIKA br,AFRIQUE,949559.0,
iia,1938,1937,TANGER,AFRIQUE,600.0,
iia,1938,1937,TCHÉCOSLOVAQUIE,EUROPE,140508.0,
iia,1938,1937,TERRE-NEUVE,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,110669.0,
iia,1938,1937,TERRE-NEUVE LABRADOR,AMÉRIQUE SEPTENTRIONALE ET CENTRALE,285000.0,
iia,1938,1937,TERRITOIRE DE L'AFRIQUE SUD-OCCI- DENTALE (terr sous,AFRIQUE,822892.0,
iia,1938,1937,TIMOR ET KAMBING,ASIE,18990.0,
iia,1938,1937,TRANSJORDANIE br,ASIE,89975.0,
iia,1938,1937,TRINITÉ ET TOBAGO,AMÉRIQUE MÉRIDIONALE,5118.0,
iia,1938,1937,TRISTAN DE CUNHA,AFRIQUE,116.0,
iia,1938,1937,TUNISIE,AFRIQUE,125180.0,
iia,1938,1937,TURQUIE D'ASIE,ASIE,738761.0,
iia,1938,1937,TURQUIE D'EUROPE,EUROPE,23975.0,
iia,1938,1937,Togo fr,AFRIQUE,52000.0,
iia,1938,1937,UNION SUD-AFRICAINE,AFRIQUE,1223882.0,
iia,1938,1937,URSS (TERR D'EUROPE ET,EUROPE,21153600.0,
