reporter_code,reporter,partner_code,partner,item_code,item,year,exp_t,imp_t,ratio,prod_t,reporter_imports_t,avail_t,exp_over_avail,imp_over_avail,impossible_side,plausible_side,whep_keeps_plausible
21,Brazil,150,Netherlands (Kingdom of the),257,Palm oil,2012,61995.0,2.0,30997.5,310000.0,227445.0,537445.0,0.115,0.0,none,undetermined,unknown
10,Australia,33,Canada,162,Raw cane or beet sugar (centrifugal only),2001,18.0,555213.0,30845.167,4162000.0,3443.0,4165443.0,0.0,0.133,none,undetermined,unknown
10,Australia,200,Singapore,1225,Tallow,2012,122891.0,4.0,30722.75,494000.0,100.0,494100.0,0.249,0.0,none,undetermined,unknown
100,India,214,"China, Taiwan Province of",165,Molasses,2011,1.0,30658.0,30658.0,10970000.0,3486.0,10973486.0,0.0,0.003,none,undetermined,unknown
156,New Zealand,110,Japan,402,"Onions and shallots, green",1989,30075.0,1.0,30075.0,80000.0,24.0,80024.0,0.376,0.0,none,undetermined,unknown
106,Italy,124,Libya,15,Wheat,1990,1.0,30000.0,30000.0,8108500.0,4481508.0,12590008.0,0.0,0.002,none,undetermined,unknown
96,"China, Hong Kong SAR",41,"China, mainland",1036,"Edible offal of pigs, fresh, chilled or frozen",1996,59415.0,2.0,29707.5,12391.41,105840.0,118231.41,0.503,0.0,none,undetermined,unknown
231,United States of America,33,Canada,486,Bananas,1993,379680.0,13.0,29206.154,5350.0,3513144.0,3518494.0,0.108,0.0,none,undetermined,unknown
95,Honduras,33,Canada,486,Bananas,2021,1.19,34677.05,29140.378,362359.05,21501.03,383860.07999999996,0.0,0.09,none,undetermined,unknown
231,United States of America,216,Thailand,236,Soya beans,1994,57751.0,2.0,28875.5,68443520.0,186179.0,68629699.0,0.001,0.0,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,165,Molasses,2007,1.0,28819.0,28819.0,160000.0,358533.0,518533.0,0.0,0.056,none,undetermined,unknown
44,Colombia,33,Canada,486,Bananas,2010,4.0,114513.0,28628.25,2019625.4,4516.0,2024141.4,0.0,0.057,none,undetermined,unknown
174,Portugal,144,Mozambique,56,Maize (corn),2020,1.0,28478.42,28478.42,682090.0,1899505.62,2581595.62,0.0,0.011,none,undetermined,unknown
9,Argentina,185,Russian Federation,162,Raw cane or beet sugar (centrifugal only),2013,28448.0,1.0,28448.0,1788848.0,227.0,1789075.0,0.016,0.0,none,undetermined,unknown
106,Italy,68,France,890,"Whey, condensed",1997,28441.0,1.0,28441.0,50000.0,1566.0,51566.0,0.552,0.0,none,undetermined,unknown
15,Belgium-Luxembourg,106,Italy,888,Skim milk of cows,1993,1.0,28301.0,28301.0,1879600.0,38050.0,1917650.0,0.0,0.015,none,undetermined,unknown
231,United States of America,165,Pakistan,237,Soya bean oil,2007,1.0,28106.0,28106.0,9335000.0,20137.0,9355137.0,0.0,0.003,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,105,Israel,162,Raw cane or beet sugar (centrifugal only),2016,7.29,204421.39,28041.343,897000.0,585800.54,1482800.54,0.0,0.138,none,undetermined,unknown
44,Colombia,11,Austria,486,Bananas,1993,1.0,27992.0,27992.0,1920244.0,17180.0,1937424.0,0.0,0.014,none,undetermined,unknown
272,Serbia,203,Spain,56,Maize (corn),2021,10.69,299124.65,27981.726,6027130.66,4917.86,6032048.5200000005,0.0,0.05,none,undetermined,unknown
126,Lithuania,185,Russian Federation,564,Wine,2016,52467.21,1.92,27326.672,4812.0,85863.92,90675.92,0.579,0.0,none,undetermined,unknown
169,Paraguay,203,Spain,56,Maize (corn),2006,2.0,54635.0,27317.5,1652688.29,7225.0,1659913.29,0.0,0.033,none,undetermined,unknown
230,Ukraine,105,Israel,44,Barley,2016,138333.76,5.1,27124.267,9435710.0,4128.47,9439838.47,0.015,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,150,Netherlands (Kingdom of the),882,Raw milk of cattle,1997,27012.0,1.0,27012.0,14841000.0,61953.0,14902953.0,0.002,0.0,none,undetermined,unknown
138,Mexico,223,Türkiye,15,Wheat,2008,1.0,27007.0,27007.0,4019400.0,3217034.0,7236434.0,0.0,0.004,none,undetermined,unknown
10,Australia,110,Japan,15,Wheat,1993,43.0,1155126.0,26863.395,16479000.0,141.0,16479141.0,0.0,0.07,none,undetermined,unknown
231,United States of America,165,Pakistan,237,Soya bean oil,2006,1.0,26669.0,26669.0,9261500.0,13819.0,9275319.0,0.0,0.003,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,33,Canada,165,Molasses,1999,1.0,26587.0,26587.0,376000.0,618008.0,994008.0,0.0,0.027,none,undetermined,unknown
223,Türkiye,198,Slovenia,560,Grapes,2003,53034.0,2.0,26517.0,3600000.0,42.0,3600042.0,0.015,0.0,none,undetermined,unknown
156,New Zealand,200,Singapore,1225,Tallow,2012,26507.0,1.0,26507.0,165900.0,263.0,166163.0,0.16,0.0,none,undetermined,unknown
41,"China, mainland",16,Bangladesh,15,Wheat,2006,26243.0,1.0,26243.0,108466000.0,584095.0,109050095.0,0.0,0.0,none,undetermined,unknown
10,Australia,117,Republic of Korea,162,Raw cane or beet sugar (centrifugal only),1999,27.0,706933.0,26182.704,4998000.0,928.0,4998928.0,0.0,0.141,none,undetermined,unknown
59,Egypt,231,United States of America,165,Molasses,2000,1.0,26055.0,26055.0,548000.0,204.0,548204.0,0.0,0.048,none,undetermined,unknown
10,Australia,229,United Kingdom of Great Britain and Northern Ireland,162,Raw cane or beet sugar (centrifugal only),2009,1.0,26011.0,26011.0,4634000.0,32024.0,4666024.0,0.0,0.006,none,undetermined,unknown
84,Greece,79,Germany,15,Wheat,1997,25957.0,1.0,25957.0,2081481.54,752492.0,2833973.54,0.009,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),162,Norway,270,Rape or colza seed,2012,25842.0,1.0,25842.0,7475.0,1734596.0,1742071.0,0.015,0.0,none,undetermined,unknown
79,Germany,174,Portugal,236,Soya beans,2018,4.36,112198.99,25733.713,58700.0,3647810.8499999996,3706510.8499999996,0.0,0.03,none,undetermined,unknown
138,Mexico,104,Ireland,165,Molasses,2005,1.0,25556.0,25556.0,1894000.0,118.0,1894118.0,0.0,0.013,none,undetermined,unknown
150,Netherlands (Kingdom of the),203,Spain,15,Wheat,2005,127131.0,5.0,25426.2,1174686.0,3177477.0,4352163.0,0.029,0.0,none,undetermined,unknown
10,Australia,101,Indonesia,162,Raw cane or beet sugar (centrifugal only),2007,28.0,707587.0,25270.964,5026332.0,2005.0,5028337.0,0.0,0.141,none,undetermined,unknown
150,Netherlands (Kingdom of the),84,Greece,15,Wheat,2005,1.0,25223.0,25223.0,1174686.0,3177477.0,4352163.0,0.0,0.006,none,undetermined,unknown
231,United States of America,79,Germany,236,Soya beans,2020,53.25,1332753.12,25028.228,114748940.0,422311.51,115171251.51,0.0,0.012,none,undetermined,unknown
10,Australia,110,Japan,162,Raw cane or beet sugar (centrifugal only),2006,22.0,549975.0,24998.864,5063000.0,1381.0,5064381.0,0.0,0.109,none,undetermined,unknown
9,Argentina,174,Portugal,56,Maize (corn),1987,24684.0,1.0,24684.0,9250000.0,558.0,9250558.0,0.003,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,105,Israel,162,Raw cane or beet sugar (centrifugal only),2003,4.0,98735.0,24683.75,1487000.0,1104503.0,2591503.0,0.0,0.038,none,undetermined,unknown
138,Mexico,33,Canada,567,Watermelons,2012,2.0,49312.0,24656.0,1033524.0,462.0,1033986.0,0.0,0.048,none,undetermined,unknown
231,United States of America,159,Nigeria,56,Maize (corn),1986,2.0,49298.0,24649.0,208943008.0,254591.0,209197599.0,0.0,0.0,none,undetermined,unknown
138,Mexico,202,South Africa,56,Maize (corn),2017,42070.0,1.73,24317.919,27763203.33,15338715.44,43101918.769999996,0.001,0.0,none,undetermined,unknown
255,Belgium,211,Switzerland,15,Wheat,2010,24082.0,1.0,24082.0,1849584.0,3813397.0,5662981.0,0.004,0.0,none,undetermined,unknown
44,Colombia,33,Canada,486,Bananas,2011,4.0,96294.0,24073.5,2042925.9,4628.0,2047553.9,0.0,0.047,none,undetermined,unknown
79,Germany,174,Portugal,236,Soya beans,2020,14.44,342994.93,23753.111,90500.0,3866983.7500000005,3957483.7500000005,0.0,0.087,none,undetermined,unknown
138,Mexico,33,Canada,567,Watermelons,2009,2.0,46954.0,23477.0,1007155.0,2157.0,1009312.0,0.0,0.047,none,undetermined,unknown
272,Serbia,203,Spain,56,Maize (corn),2016,8.45,197571.67,23381.263,7376738.0,4705.89,7381443.89,0.0,0.027,none,undetermined,unknown
126,Lithuania,185,Russian Federation,388,Tomatoes,2013,93144.0,4.0,23286.0,11979.0,127219.0,139198.0,0.669,0.0,none,undetermined,unknown
10,Australia,156,New Zealand,162,Raw cane or beet sugar (centrifugal only),1992,4.0,92424.0,23106.0,3111000.0,2796.0,3113796.0,0.0,0.03,none,undetermined,unknown
234,Uruguay,38,Sri Lanka,15,Wheat,2008,22999.0,1.0,22999.0,697143.0,56832.0,753975.0,0.031,0.0,none,undetermined,unknown
156,New Zealand,100,India,886,Butter of cow milk,2009,22943.0,1.0,22943.0,413000.0,834.0,413834.0,0.055,0.0,none,undetermined,unknown
33,Canada,215,United Republic of Tanzania,15,Wheat,1996,22644.0,1.0,22644.0,29801400.0,79172.0,29880572.0,0.001,0.0,none,undetermined,unknown
68,France,211,Switzerland,882,Raw milk of cattle,2007,22556.0,1.0,22556.0,22768718.5,320737.0,23089455.5,0.001,0.0,none,undetermined,unknown
156,New Zealand,200,Singapore,1225,Tallow,2013,66349.0,3.0,22116.333,170700.0,198.0,170898.0,0.388,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),203,Spain,71,Rye,2005,88383.0,4.0,22095.75,10885.0,249179.0,260064.0,0.34,0.0,none,undetermined,unknown
272,Serbia,203,Spain,56,Maize (corn),2015,16.17,354527.5,21925.015,5454841.0,5347.86,5460188.86,0.0,0.065,none,undetermined,unknown
202,South Africa,150,Netherlands (Kingdom of the),564,Wine,2000,1.0,21806.0,21806.0,694917.0,7767.0,702684.0,0.0,0.031,none,undetermined,unknown
79,Germany,105,Israel,270,Rape or colza seed,2012,1.0,21723.0,21723.0,4821100.0,4158695.0,8979795.0,0.0,0.002,none,undetermined,unknown
68,France,143,Morocco,270,Rape or colza seed,1994,1.0,21411.0,21411.0,1829022.1,446757.0,2275779.1,0.0,0.009,none,undetermined,unknown
67,Finland,229,United Kingdom of Great Britain and Northern Ireland,44,Barley,2007,21309.0,1.0,21309.0,1984400.0,2815.0,1987215.0,0.011,0.0,none,undetermined,unknown
44,Colombia,210,Sweden,486,Bananas,1995,1.0,21272.0,21272.0,1631576.0,52062.0,1683638.0,0.0,0.013,none,undetermined,unknown
231,United States of America,255,Belgium,236,Soya beans,2011,21228.0,1.0,21228.0,84291400.0,369332.0,84660732.0,0.0,0.0,none,undetermined,unknown
272,Serbia,231,United States of America,56,Maize (corn),2018,2.52,53432.0,21203.175,6964770.0,9920.45,6974690.45,0.0,0.008,none,undetermined,unknown
216,Thailand,68,France,165,Molasses,2003,1.0,21129.0,21129.0,3536000.0,2.0,3536002.0,0.0,0.006,none,undetermined,unknown
29,Burundi,29,Burundi,656,"Coffee, green",2012,20942.0,1.0,20942.0,26340.0,1.0,26341.0,0.795,0.0,none,undetermined,unknown
231,United States of America,165,Pakistan,1058,"Meat of chickens, fresh or chilled",2011,20923.0,1.0,20923.0,17111218.0,49208.0,17160426.0,0.001,0.0,none,undetermined,unknown
96,"China, Hong Kong SAR",41,"China, mainland",1058,"Meat of chickens, fresh or chilled",2003,477759.0,23.0,20772.13,58000.0,674948.0,732948.0,0.652,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),248,Yugoslav SFR,56,Maize (corn),1990,20753.0,1.0,20753.0,30000.0,1865968.0,1895968.0,0.011,0.0,none,undetermined,unknown
203,Spain,117,Republic of Korea,1035,"Meat of pig with the bone, fresh or chilled",2021,69620.95,3.36,20720.521,5180060.0,95940.38,5276000.38,0.013,0.0,none,undetermined,unknown
231,United States of America,33,Canada,890,"Whey, condensed",2020,1.84,37792.05,20539.158,49428.0,4839.94,54267.94,0.0,0.696,none,undetermined,unknown
21,Brazil,211,Switzerland,236,Soya beans,2005,2.0,40868.0,20434.0,51182072.0,367748.0,51549820.0,0.0,0.001,none,undetermined,unknown
216,Thailand,28,Myanmar,226,Areca nuts,2021,101662.46,5.0,20332.492,38306.16,89192.31999999999,127498.48,0.797,0.0,none,undetermined,unknown
183,Romania,117,Republic of Korea,56,Maize (corn),2010,343956.0,17.0,20232.706,9042032.0,430413.0,9472445.0,0.036,0.0,none,undetermined,unknown
100,India,136,Mauritania,162,Raw cane or beet sugar (centrifugal only),2019,1.0,20000.0,20000.0,34300000.0,985437.98,35285437.98,0.0,0.001,none,undetermined,unknown
10,Australia,41,"China, mainland",162,Raw cane or beet sugar (centrifugal only),2000,3.0,59942.0,19980.667,5448000.0,2783.0,5450783.0,0.0,0.011,none,undetermined,unknown
104,Ireland,150,Netherlands (Kingdom of the),1225,Tallow,2000,19753.0,1.0,19753.0,57000.0,313.0,57313.0,0.345,0.0,none,undetermined,unknown
231,United States of America,202,South Africa,236,Soya beans,1999,19581.0,1.0,19581.0,72223460.0,105397.0,72328857.0,0.0,0.0,none,undetermined,unknown
79,Germany,174,Portugal,236,Soya beans,2019,8.99,174080.93,19363.841,84100.0,3665880.07,3749980.07,0.0,0.046,none,undetermined,unknown
150,Netherlands (Kingdom of the),102,Iran (Islamic Republic of),116,Potatoes,2002,1.0,19351.0,19351.0,7362738.0,1747425.0,9110163.0,0.0,0.002,none,undetermined,unknown
59,Egypt,231,United States of America,165,Molasses,2001,1.0,19315.0,19315.0,545000.0,0.0,545000.0,0.0,0.035,none,undetermined,unknown
58,Ecuador,183,Romania,486,Bananas,1996,2.0,38622.0,19311.0,5422835.0,0.0,5422835.0,0.0,0.007,none,undetermined,unknown
48,Costa Rica,33,Canada,486,Bananas,2000,6.0,114290.0,19048.333,1887141.0,236.0,1887377.0,0.0,0.061,none,undetermined,unknown
10,Australia,150,Netherlands (Kingdom of the),270,Rape or colza seed,2018,125370.02,6.61,18966.72,2365839.14,801.32,2366640.46,0.053,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,105,Israel,162,Raw cane or beet sugar (centrifugal only),2005,6.0,113057.0,18842.833,1457700.0,1252475.0,2710175.0,0.0,0.042,none,undetermined,unknown
44,Colombia,162,Norway,486,Bananas,2004,1.0,18726.0,18726.0,1702565.0,3912.0,1706477.0,0.0,0.011,none,undetermined,unknown
156,New Zealand,150,Netherlands (Kingdom of the),402,"Onions and shallots, green",1995,18716.0,1.0,18716.0,268200.0,1790.0,269990.0,0.069,0.0,none,undetermined,unknown
131,Malaysia,119,Latvia,257,Palm oil,2017,28598.1,1.53,18691.569,19919331.0,552762.43,20472093.43,0.001,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,105,Israel,162,Raw cane or beet sugar (centrifugal only),2010,6.0,111525.0,18587.5,1082000.0,1157523.0,2239523.0,0.0,0.05,none,undetermined,unknown
174,Portugal,203,Spain,162,Raw cane or beet sugar (centrifugal only),2005,1.0,18568.0,18568.0,83000.0,298185.0,381185.0,0.0,0.049,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,203,Spain,420,"Broad beans and horse beans, green",1993,1.0,18565.0,18565.0,11649.0,772.0,12421.0,0.0,1.495,none,undetermined,unknown
10,Australia,110,Japan,44,Barley,1996,48.0,883638.0,18409.125,6696110.0,20.0,6696130.0,0.0,0.132,none,undetermined,unknown
216,Thailand,131,Malaysia,603,"Other tropical fruits, n.e.c.",2001,1.0,18318.0,18318.0,2347678.0,0.0,2347678.0,0.0,0.008,none,undetermined,unknown
59,Egypt,229,United Kingdom of Great Britain and Northern Ireland,165,Molasses,2005,109337.0,6.0,18222.833,615000.0,2068.0,617068.0,0.177,0.0,none,undetermined,unknown
231,United States of America,44,Colombia,15,Wheat,1994,200445.0,11.0,18222.273,63168000.0,2520511.0,65688511.0,0.003,0.0,none,undetermined,unknown
9,Argentina,58,Ecuador,267,Sunflower seed,1995,36036.0,2.0,18018.0,5799540.0,3061.0,5802601.0,0.006,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,231,United States of America,15,Wheat,2019,53000.47,2.95,17966.261,16225000.0,1210183.68,17435183.68,0.003,0.0,none,undetermined,unknown
200,Singapore,100,India,237,Soya bean oil,2018,1.08,19289.0,17860.185,3600.0,17936.74,21536.74,0.0,0.896,none,undetermined,unknown
15,Belgium-Luxembourg,4,Algeria,44,Barley,1994,71315.0,4.0,17828.75,406126.0,1190751.0,1596877.0,0.045,0.0,none,undetermined,unknown
67,Finland,54,Denmark,15,Wheat,2012,17822.0,1.0,17822.0,887100.0,10095.0,897195.0,0.02,0.0,none,undetermined,unknown
44,Colombia,11,Austria,486,Bananas,1995,1.0,17789.0,17789.0,1631576.0,52062.0,1683638.0,0.0,0.011,none,undetermined,unknown
156,New Zealand,200,Singapore,1225,Tallow,2021,123349.8,7.0,17621.4,184400.0,661.3,185061.3,0.667,0.0,none,undetermined,unknown
44,Colombia,11,Austria,486,Bananas,1989,1.0,17566.0,17566.0,1241920.0,75.0,1241995.0,0.0,0.014,none,undetermined,unknown
9,Argentina,41,"China, mainland",56,Maize (corn),2004,35002.0,2.0,17501.0,14950825.0,1511.0,14952336.0,0.002,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),41,"China, mainland",894,"Whole milk, evaporated",1998,17320.0,1.0,17320.0,290000.0,170843.0,460843.0,0.038,0.0,none,undetermined,unknown
206,Sudan (former),229,United Kingdom of Great Britain and Northern Ireland,165,Molasses,2000,2.0,34535.0,17267.5,255000.0,0.0,255000.0,0.0,0.135,none,undetermined,unknown
68,France,211,Switzerland,888,Skim milk of cows,1989,17134.0,1.0,17134.0,11849000.0,12842.0,11861842.0,0.001,0.0,none,undetermined,unknown
126,Lithuania,185,Russian Federation,515,Apples,2010,34197.0,2.0,17098.5,34020.0,51481.0,85501.0,0.4,0.0,none,undetermined,unknown
21,Brazil,79,Germany,236,Soya beans,2019,58500.34,3.44,17005.913,114316829.0,144242.01,114461071.01,0.001,0.0,none,undetermined,unknown
100,India,41,"China, mainland",813,"Coir, raw",2014,218716.75,12.91,16941.654,553945.0,294.51,554239.51,0.395,0.0,none,undetermined,unknown
84,Greece,68,France,56,Maize (corn),1992,33650.0,2.0,16825.0,2095000.0,204581.0,2299581.0,0.015,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),126,Lithuania,449,Mushrooms and truffles,2015,1.1,18494.1,16812.818,310000.0,18987.72,328987.72,0.0,0.056,none,undetermined,unknown
67,Finland,162,Norway,271,"Rapeseed or canola oil, crude",2006,1.0,16756.0,16756.0,111998.4,6334.0,118332.4,0.0,0.142,none,undetermined,unknown
54,Denmark,68,France,15,Wheat,2005,33468.0,2.0,16734.0,4887200.0,329351.0,5216551.0,0.006,0.0,none,undetermined,unknown
185,Russian Federation,126,Lithuania,165,Molasses,2014,18604.38,1.12,16611.054,1118000.0,12.03,1118012.03,0.017,0.0,none,undetermined,unknown
79,Germany,174,Portugal,56,Maize (corn),2018,25.09,415831.53,16573.596,3344300.0,3531247.47,6875547.470000001,0.0,0.06,none,undetermined,unknown
129,Madagascar,150,Netherlands (Kingdom of the),619,"Other fruits, n.e.c.",2008,1.0,16521.0,16521.0,8680.74,1.0,8681.74,0.0,1.903,none,undetermined,unknown
68,France,231,United States of America,270,Rape or colza seed,1996,16500.0,1.0,16500.0,2877510.5,18009.0,2895519.5,0.006,0.0,none,undetermined,unknown
100,India,16,Bangladesh,27,Rice,1998,10.0,164798.0,16479.8,124102050.0,3.0,124102053.0,0.0,0.001,none,undetermined,unknown
230,Ukraine,97,Hungary,187,"Peas, dry",2006,16478.0,1.0,16478.0,652700.0,729.0,653429.0,0.025,0.0,none,undetermined,unknown
156,New Zealand,110,Japan,402,"Onions and shallots, green",2017,26296.0,1.6,16435.0,269664.05,308.88,269972.93,0.097,0.0,none,undetermined,unknown
9,Argentina,79,Germany,83,Sorghum,2008,16349.0,1.0,16349.0,2936840.0,1346.0,2938186.0,0.006,0.0,none,undetermined,unknown
44,Colombia,33,Canada,486,Bananas,1990,3.0,48972.0,16324.0,1243614.0,131.0,1243745.0,0.0,0.039,none,undetermined,unknown
54,Denmark,255,Belgium,882,Raw milk of cattle,2019,1.12,18199.87,16249.884,5615000.0,46277.42,5661277.42,0.0,0.003,none,undetermined,unknown
150,Netherlands (Kingdom of the),174,Portugal,15,Wheat,2001,2.0,32255.0,16127.5,990700.0,3168460.0,4159160.0,0.0,0.008,none,undetermined,unknown
59,Egypt,106,Italy,165,Molasses,1999,2.0,32224.0,16112.0,540000.0,0.0,540000.0,0.0,0.06,none,undetermined,unknown
231,United States of America,58,Ecuador,15,Wheat,1992,64400.0,4.0,16100.0,67136000.0,1474537.0,68610537.0,0.001,0.0,none,undetermined,unknown
27,Bulgaria,68,France,270,Rape or colza seed,2010,31977.0,2.0,15988.5,544841.0,2606.0,547447.0,0.058,0.0,none,undetermined,unknown
230,Ukraine,211,Switzerland,268,"Sunflower-seed oil, crude",2017,27335.8,1.71,15985.848,5276775.0,150.81,5276925.81,0.005,0.0,none,undetermined,unknown
230,Ukraine,97,Hungary,44,Barley,2003,31582.0,2.0,15791.0,6833200.0,32863.0,6866063.0,0.005,0.0,none,undetermined,unknown
10,Australia,156,New Zealand,162,Raw cane or beet sugar (centrifugal only),1994,11.0,173335.0,15757.727,4300000.0,0.0,4300000.0,0.0,0.04,none,undetermined,unknown
