source,country,polity_code,item,unit,indicator,period,value,volume,volume_is_late,era_screened,implausible_tobacco_hops
iia,syrian arab republic,syr,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1934-1938,144500.0,iia_1939_45,yes,no,
iia,viet nam,vnm,other berries and fruits of the genus vaccinium n.e.c.,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,viet nam,vnm,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1934-1938,15900.0,iia_1939_45,yes,no,
iia,france,fra,"other citrus fruit, n.e.c.",tonnes,,1934-1938,700.0,iia_1939_45,yes,no,
iia,greece,grc,"other citrus fruit, n.e.c.",tonnes,,1934-1938,500.0,iia_1939_45,yes,no,
iia,mexico,mex,"other citrus fruit, n.e.c.",tonnes,,1934-1938,700.0,iia_1939_45,yes,no,
iia,australia,aus,other sugar crops n.e.c.,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,australia,aus,other sugar crops n.e.c.,tonnes,,1934-1938,2400.0,iia_1939_45,yes,no,
iia,israel,isr,other sugar crops n.e.c.,tonnes,,1934-1938,500.0,iia_1939_45,yes,no,
iia,italy,ita,other sugar crops n.e.c.,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,italy,ita,other sugar crops n.e.c.,tonnes,,1934-1938,32100.0,iia_1939_45,yes,no,
iia,zimbabwe,zwe,other sugar crops n.e.c.,tonnes,,1934-1938,300.0,iia_1939_45,yes,no,
iia,argentina,arg,raisins,tonnes,,1934-1938,4000.0,iia_1939_45,yes,no,
iia,australia,aus,raisins,tonnes,,1934-1938,75700.0,iia_1939_45,yes,no,
iia,chile,chl,raisins,tonnes,,1934-1938,1500.0,iia_1939_45,yes,no,
iia,cyprus,cyp,raisins,tonnes,,1934-1938,4300.0,iia_1939_45,yes,no,
iia,greece,grc,raisins,tonnes,,1934-1938,194800.0,iia_1939_45,yes,no,
iia,iran,irn,raisins,tonnes,,1934-1938,54200.0,iia_1939_45,yes,no,
iia,israel,isr,raisins,tonnes,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,italy,ita,raisins,tonnes,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,jordan,jor,raisins,tonnes,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,lebanon,lbn,raisins,tonnes,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,morocco,mar,raisins,tonnes,,1934-1938,2500.0,iia_1939_45,yes,no,
iia,russian federation,rus,raisins,tonnes,,1934-1938,25000.0,iia_1939_45,yes,no,
iia,south africa,zaf,raisins,tonnes,,1934-1938,8000.0,iia_1939_45,yes,no,
iia,spain,esp,raisins,tonnes,,1934-1938,13800.0,iia_1939_45,yes,no,
iia,syrian arab republic,syr,raisins,tonnes,,1934-1938,8000.0,iia_1939_45,yes,no,
iia,turkey,tur,raisins,tonnes,,1934-1938,83000.0,iia_1939_45,yes,no,
iia,united states of america,usa,raisins,tonnes,,1934-1938,198300.0,iia_1939_45,yes,no,
iia,argentina,arg,rapeseed,ha,,1934-1938,3730000.0,iia_1939_45,yes,no,
iia,argentina,arg,rapeseed,tonnes,,1934-1938,46000.0,iia_1939_45,yes,no,
iia,austria,aut,rapeseed,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,austria,aut,rapeseed,tonnes,,1934-1938,1700.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,rapeseed,ha,,1934-1938,13000.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,rapeseed,tonnes,,1934-1938,11100.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,rapeseed,ha,,1934-1938,3908000.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,rapeseed,tonnes,,1934-1938,2394700.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,rapeseed,tonnes,,1934-1938,200.0,iia_1939_45,yes,no,
iia,czech republic,cze,rapeseed,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,czech republic,cze,rapeseed,tonnes,,1934-1938,7200.0,iia_1939_45,yes,no,
iia,france,fra,rapeseed,ha,,1934-1938,12000.0,iia_1939_45,yes,no,
iia,france,fra,rapeseed,tonnes,,1934-1938,12800.0,iia_1939_45,yes,no,
iia,germany,deu,rapeseed,ha,,1934-1938,48000.0,iia_1939_45,yes,no,
iia,germany,deu,rapeseed,tonnes,,1934-1938,86200.0,iia_1939_45,yes,no,
iia,hungary,hun,rapeseed,ha,,1934-1938,11000.0,iia_1939_45,yes,no,
iia,hungary,hun,rapeseed,tonnes,,1934-1938,8500.0,iia_1939_45,yes,no,
iia,italy,ita,rapeseed,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,italy,ita,rapeseed,tonnes,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,japan,jpn,rapeseed,ha,,1934-1938,103000.0,iia_1939_45,yes,no,
iia,japan,jpn,rapeseed,tonnes,,1934-1938,119900.0,iia_1939_45,yes,no,
iia,mexico,mex,rapeseed,tonnes,,1934-1938,900.0,iia_1939_45,yes,no,
iia,myanmar,mmr,rapeseed,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,netherlands,nld,rapeseed,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,netherlands,nld,rapeseed,tonnes,,1934-1938,4700.0,iia_1939_45,yes,no,
iia,poland,pol,rapeseed,ha,,1934-1938,55000.0,iia_1939_45,yes,no,
iia,poland,pol,rapeseed,tonnes,,1934-1938,50800.0,iia_1939_45,yes,no,
iia,romania,rou,rapeseed,ha,,1934-1938,88000.0,iia_1939_45,yes,no,
iia,romania,rou,rapeseed,tonnes,,1934-1938,42000.0,iia_1939_45,yes,no,
iia,russian federation,rus,rapeseed,ha,,1934-1938,60000.0,iia_1939_45,yes,no,
iia,russian federation,rus,rapeseed,tonnes,,1934-1938,60000.0,iia_1939_45,yes,no,
iia,serbia,srb,rapeseed,ha,,1934-1938,16000.0,iia_1939_45,yes,no,
iia,serbia,srb,rapeseed,tonnes,,1934-1938,10800.0,iia_1939_45,yes,no,
iia,brunei darussalam,brn,"rubber, natural",ha,,1934-1938,6200.0,iia_1939_45,yes,no,
iia,brunei darussalam,brn,"rubber, natural",tonnes,,1934-1938,550.0,iia_1939_45,yes,no,
iia,cameroon,cmr,"rubber, natural",ha,,1934-1938,7100.0,iia_1939_45,yes,no,
iia,cameroon,cmr,"rubber, natural",tonnes,,1934-1938,640.0,iia_1939_45,yes,no,
iia,dr congo,cod,"rubber, natural",ha,,1934-1938,5800.0,iia_1939_45,yes,no,
iia,dr congo,cod,"rubber, natural",tonnes,,1934-1938,430.0,iia_1939_45,yes,no,
iia,indonesia,idn,"rubber, natural",ha,,1934-1938,596400.0,iia_1939_45,yes,no,
iia,indonesia,idn,"rubber, natural",tonnes,,1934-1938,52360.0,iia_1939_45,yes,no,
iia,liberia,lbr,"rubber, natural",ha,,1934-1938,26600.0,iia_1939_45,yes,no,
iia,liberia,lbr,"rubber, natural",tonnes,,1934-1938,680.0,iia_1939_45,yes,no,
iia,malawi,mwi,"rubber, natural",ha,,1934-1938,500.0,iia_1939_45,yes,no,
iia,malaysia,mys,"rubber, natural",ha,,1934-1938,93900.0,iia_1939_45,yes,no,
iia,malaysia,mys,"rubber, natural",tonnes,,1934-1938,72460.0,iia_1939_45,yes,no,
iia,myanmar,mmr,"rubber, natural",ha,,1934-1938,42800.0,iia_1939_45,yes,no,
iia,myanmar,mmr,"rubber, natural",tonnes,,1934-1938,3380.0,iia_1939_45,yes,no,
iia,nigeria,nga,"rubber, natural",ha,,1934-1938,2700.0,iia_1939_45,yes,no,
iia,nigeria,nga,"rubber, natural",tonnes,,1934-1938,250.0,iia_1939_45,yes,no,
iia,papua new guinea,png,"rubber, natural",ha,,1934-1938,1100.0,iia_1939_45,yes,no,
iia,philippines,phl,"rubber, natural",ha,,1934-1938,3800.0,iia_1939_45,yes,no,
iia,philippines,phl,"rubber, natural",tonnes,,1934-1938,40.0,iia_1939_45,yes,no,
iia,sri lanka,lka,"rubber, natural",ha,,1934-1938,244800.0,iia_1939_45,yes,no,
iia,sri lanka,lka,"rubber, natural",tonnes,,1934-1938,23750.0,iia_1939_45,yes,no,
iia,tanzania,tza,"rubber, natural",ha,,1934-1938,3700.0,iia_1939_45,yes,no,
iia,thailand,tha,"rubber, natural",ha,,1934-1938,125100.0,iia_1939_45,yes,no,
iia,thailand,tha,"rubber, natural",tonnes,,1934-1938,470.0,iia_1939_45,yes,no,
iia,trinidad and tobago,tto,"rubber, natural",ha,,1934-1938,300.0,iia_1939_45,yes,no,
iia,albania,alb,rye,ha,,1934-1938,3000.0,iia_1939_45,yes,no,
iia,albania,alb,rye,tonnes,,1934-1938,3200.0,iia_1939_45,yes,no,
iia,algeria,dza,rye,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,algeria,dza,rye,tonnes,,1934-1938,900.0,iia_1939_45,yes,no,
iia,argentina,arg,rye,ha,,1934-1938,361000.0,iia_1939_45,yes,no,
iia,argentina,arg,rye,tonnes,,1934-1938,253700.0,iia_1939_45,yes,no,
iia,australia,aus,rye,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,australia,aus,rye,tonnes,,1934-1938,3300.0,iia_1939_45,yes,no,
iia,austria,aut,rye,ha,,1934-1938,367000.0,iia_1939_45,yes,no,
iia,austria,aut,rye,tonnes,,1934-1938,538600.0,iia_1939_45,yes,no,
iia,belgium,bel,rye,ha,,1934-1938,178000.0,iia_1939_45,yes,no,
iia,belgium,bel,rye,tonnes,,1934-1938,424400.0,iia_1939_45,yes,no,
iia,brazil,bra,rye,ha,,1934-1938,14000.0,iia_1939_45,yes,no,
iia,brazil,bra,rye,tonnes,,1934-1938,15600.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,rye,ha,,1934-1938,194000.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,rye,tonnes,,1934-1938,199000.0,iia_1939_45,yes,no,
iia,canada,can,rye,ha,,1934-1938,297000.0,iia_1939_45,yes,no,
iia,canada,can,rye,tonnes,,1934-1938,179600.0,iia_1939_45,yes,no,
iia,chile,chl,rye,ha,,1934-1938,11000.0,iia_1939_45,yes,no,
iia,chile,chl,rye,tonnes,,1934-1938,7700.0,iia_1939_45,yes,no,
iia,czech republic,cze,rye,ha,,1934-1938,988000.0,iia_1939_45,yes,no,
iia,czech republic,cze,rye,tonnes,,1934-1938,1597800.0,iia_1939_45,yes,no,
iia,denmark,dnk,rye,ha,,1934-1938,148000.0,iia_1939_45,yes,no,
iia,denmark,dnk,rye,tonnes,,1934-1938,262000.0,iia_1939_45,yes,no,
iia,estonia,est,rye,ha,,1934-1938,145000.0,iia_1939_45,yes,no,
iia,estonia,est,rye,tonnes,,1934-1938,191200.0,iia_1939_45,yes,no,
iia,finland,fin,rye,ha,,1934-1938,240000.0,iia_1939_45,yes,no,
iia,finland,fin,rye,tonnes,,1934-1938,370500.0,iia_1939_45,yes,no,
iia,france,fra,rye,ha,,1934-1938,670000.0,iia_1939_45,yes,no,
iia,france,fra,rye,tonnes,,1934-1938,769900.0,iia_1939_45,yes,no,
iia,germany,deu,rye,ha,,1934-1938,4399000.0,iia_1939_45,yes,no,
iia,germany,deu,rye,tonnes,,1934-1938,7611300.0,iia_1939_45,yes,no,
iia,greece,grc,rye,ha,,1934-1938,69000.0,iia_1939_45,yes,no,
iia,greece,grc,rye,tonnes,,1934-1938,56600.0,iia_1939_45,yes,no,
iia,hungary,hun,rye,ha,,1934-1938,631000.0,iia_1939_45,yes,no,
iia,hungary,hun,rye,tonnes,,1934-1938,696700.0,iia_1939_45,yes,no,
iia,ireland,irl,rye,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,ireland,irl,rye,tonnes,,1934-1938,1600.0,iia_1939_45,yes,no,
iia,italy,ita,rye,ha,,1934-1938,107000.0,iia_1939_45,yes,no,
iia,italy,ita,rye,tonnes,,1934-1938,143100.0,iia_1939_45,yes,no,
iia,latvia,lva,rye,ha,,1934-1938,274000.0,iia_1939_45,yes,no,
iia,latvia,lva,rye,tonnes,,1934-1938,372400.0,iia_1939_45,yes,no,
iia,lithuania,ltu,rye,ha,,1934-1938,508000.0,iia_1939_45,yes,no,
iia,lithuania,ltu,rye,tonnes,,1934-1938,616600.0,iia_1939_45,yes,no,
iia,luxembourg,lux,rye,ha,,1934-1938,7000.0,iia_1939_45,yes,no,
iia,luxembourg,lux,rye,tonnes,,1934-1938,11900.0,iia_1939_45,yes,no,
iia,morocco,mar,rye,ha,,1934-1938,3000.0,iia_1939_45,yes,no,
iia,morocco,mar,rye,tonnes,,1934-1938,800.0,iia_1939_45,yes,no,
iia,netherlands,nld,rye,ha,,1934-1938,218000.0,iia_1939_45,yes,no,
iia,netherlands,nld,rye,tonnes,,1934-1938,495500.0,iia_1939_45,yes,no,
iia,new zealand,nzl,rye,tonnes,,1934-1938,100.0,iia_1939_45,yes,no,
iia,norway,nor,rye,ha,,1934-1938,6000.0,iia_1939_45,yes,no,
iia,norway,nor,rye,tonnes,,1934-1938,11100.0,iia_1939_45,yes,no,
iia,poland,pol,rye,ha,,1934-1938,5774000.0,iia_1939_45,yes,no,
iia,poland,pol,rye,tonnes,,1934-1938,6467200.0,iia_1939_45,yes,no,
iia,portugal,prt,rye,ha,,1934-1938,141000.0,iia_1939_45,yes,no,
iia,portugal,prt,rye,tonnes,,1934-1938,105700.0,iia_1939_45,yes,no,
iia,romania,rou,rye,ha,,1934-1938,420000.0,iia_1939_45,yes,no,
iia,romania,rou,rye,tonnes,,1934-1938,391200.0,iia_1939_45,yes,no,
iia,russian federation,rus,rye,ha,,1934-1938,22730000.0,iia_1939_45,yes,no,
iia,russian federation,rus,rye,tonnes,,1934-1938,21967200.0,iia_1939_45,yes,no,
iia,serbia,srb,rye,ha,,1934-1938,252000.0,iia_1939_45,yes,no,
iia,serbia,srb,rye,tonnes,,1934-1938,206200.0,iia_1939_45,yes,no,
iia,south africa,zaf,rye,ha,,1934-1938,48000.0,iia_1939_45,yes,no,
iia,south africa,zaf,rye,tonnes,,1934-1938,20800.0,iia_1939_45,yes,no,
iia,spain,esp,rye,ha,,1934-1938,594000.0,iia_1939_45,yes,no,
iia,spain,esp,rye,tonnes,,1934-1938,551300.0,iia_1939_45,yes,no,
iia,sweden,swe,rye,ha,,1934-1938,213000.0,iia_1939_45,yes,no,
iia,sweden,swe,rye,tonnes,,1934-1938,409300.0,iia_1939_45,yes,no,
iia,turkey,tur,rye,ha,,1934-1938,350000.0,iia_1939_45,yes,no,
iia,turkey,tur,rye,tonnes,,1934-1938,335500.0,iia_1939_45,yes,no,
iia,united kingdom,gbr,rye,ha,,1934-1938,7000.0,iia_1939_45,yes,no,
iia,united kingdom,gbr,rye,tonnes,,1934-1938,10700.0,iia_1939_45,yes,no,
iia,united states of america,usa,rye,ha,,1934-1938,25000.0,iia_1939_45,yes,no,
iia,united states of america,usa,rye,tonnes,,1934-1938,1027800.0,iia_1939_45,yes,no,
iia,angola,ago,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,angola,ago,sesame seed,tonnes,,1934-1938,700.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,sesame seed,ha,,1934-1938,6000.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,sesame seed,tonnes,,1934-1938,1800.0,iia_1939_45,yes,no,
iia,cameroon,cmr,sesame seed,ha,,1934-1938,3000.0,iia_1939_45,yes,no,
iia,cameroon,cmr,sesame seed,tonnes,,1934-1938,1100.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,sesame seed,ha,,1934-1938,1424000.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,sesame seed,tonnes,,1934-1938,818100.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,sesame seed,ha,,1934-1938,4000.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,sesame seed,tonnes,,1934-1938,1400.0,iia_1939_45,yes,no,
iia,congo,cog,sesame seed,ha,,1934-1938,8000.0,iia_1939_45,yes,no,
iia,congo,cog,sesame seed,tonnes,,1934-1938,1500.0,iia_1939_45,yes,no,
iia,cyprus,cyp,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,cyprus,cyp,sesame seed,tonnes,,1934-1938,300.0,iia_1939_45,yes,no,
iia,dr congo,cod,sesame seed,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,dr congo,cod,sesame seed,tonnes,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,egypt,egy,sesame seed,ha,,1934-1938,103000.0,iia_1939_45,yes,no,
iia,egypt,egy,sesame seed,tonnes,,1934-1938,36000.0,iia_1939_45,yes,no,
iia,eritrea,eri,sesame seed,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,eritrea,eri,sesame seed,tonnes,,1934-1938,500.0,iia_1939_45,yes,no,
iia,greece,grc,sesame seed,ha,,1934-1938,36000.0,iia_1939_45,yes,no,
iia,greece,grc,sesame seed,tonnes,,1934-1938,8500.0,iia_1939_45,yes,no,
iia,guinea,gin,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,guinea,gin,sesame seed,tonnes,,1934-1938,700.0,iia_1939_45,yes,no,
iia,india,ind,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,india,ind,sesame seed,tonnes,,1934-1938,300.0,iia_1939_45,yes,no,
iia,indonesia,idn,sesame seed,ha,,1934-1938,16000.0,iia_1939_45,yes,no,
iia,indonesia,idn,sesame seed,tonnes,,1934-1938,3500.0,iia_1939_45,yes,no,
iia,iran,irn,sesame seed,tonnes,,1934-1938,6300.0,iia_1939_45,yes,no,
iia,iraq,irq,sesame seed,ha,,1934-1938,17000.0,iia_1939_45,yes,no,
iia,iraq,irq,sesame seed,tonnes,,1934-1938,18000.0,iia_1939_45,yes,no,
iia,israel,isr,sesame seed,ha,,1934-1938,21000.0,iia_1939_45,yes,no,
iia,israel,isr,sesame seed,tonnes,,1934-1938,5400.0,iia_1939_45,yes,no,
iia,italy,ita,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,italy,ita,sesame seed,tonnes,,1934-1938,400.0,iia_1939_45,yes,no,
iia,ivory coast,civ,sesame seed,ha,,1934-1938,7000.0,iia_1939_45,yes,no,
iia,ivory coast,civ,sesame seed,tonnes,,1934-1938,13900.0,iia_1939_45,yes,no,
iia,japan,jpn,sesame seed,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,japan,jpn,sesame seed,tonnes,,1934-1938,3900.0,iia_1939_45,yes,no,
iia,jordan,jor,sesame seed,tonnes,,1934-1938,200.0,iia_1939_45,yes,no,
iia,kenya,ken,sesame seed,tonnes,,1934-1938,3800.0,iia_1939_45,yes,no,
iia,lebanon,lbn,sesame seed,tonnes,,1934-1938,100.0,iia_1939_45,yes,no,
iia,mexico,mex,sesame seed,ha,,1934-1938,53000.0,iia_1939_45,yes,no,
iia,mexico,mex,sesame seed,tonnes,,1934-1938,22200.0,iia_1939_45,yes,no,
iia,myanmar,mmr,sesame seed,ha,,1934-1938,575000.0,iia_1939_45,yes,no,
iia,myanmar,mmr,sesame seed,tonnes,,1934-1938,50300.0,iia_1939_45,yes,no,
iia,niger,ner,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,nigeria,nga,sesame seed,tonnes,,1934-1938,13300.0,iia_1939_45,yes,no,
iia,russian federation,rus,sesame seed,ha,,1934-1938,38000.0,iia_1939_45,yes,no,
iia,russian federation,rus,sesame seed,tonnes,,1934-1938,8700.0,iia_1939_45,yes,no,
iia,serbia,srb,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,serbia,srb,sesame seed,tonnes,,1934-1938,300.0,iia_1939_45,yes,no,
iia,sierra leone,sle,sesame seed,tonnes,,1934-1938,300.0,iia_1939_45,yes,no,
iia,somalia,som,sesame seed,ha,,1934-1938,3000.0,iia_1939_45,yes,no,
iia,somalia,som,sesame seed,tonnes,,1934-1938,700.0,iia_1939_45,yes,no,
iia,south korea,kor,sesame seed,ha,,1934-1938,10000.0,iia_1939_45,yes,no,
iia,south korea,kor,sesame seed,tonnes,,1934-1938,4300.0,iia_1939_45,yes,no,
iia,syrian arab republic,syr,sesame seed,ha,,1934-1938,5000.0,iia_1939_45,yes,no,
iia,syrian arab republic,syr,sesame seed,tonnes,,1934-1938,3300.0,iia_1939_45,yes,no,
iia,tanzania,tza,sesame seed,ha,,1934-1938,20000.0,iia_1939_45,yes,no,
iia,tanzania,tza,sesame seed,tonnes,,1934-1938,4700.0,iia_1939_45,yes,no,
iia,thailand,tha,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,thailand,tha,sesame seed,tonnes,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,turkey,tur,sesame seed,ha,,1934-1938,65000.0,iia_1939_45,yes,no,
iia,turkey,tur,sesame seed,tonnes,,1934-1938,27200.0,iia_1939_45,yes,no,
iia,viet nam,vnm,sesame seed,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,viet nam,vnm,sesame seed,tonnes,,1934-1938,400.0,iia_1939_45,yes,no,
iia,algeria,dza,"silk-worm cocoons, reelable",tonnes,,1934-1938,1.0,iia_1939_45,yes,no,
iia,brazil,bra,"silk-worm cocoons, reelable",tonnes,,1934-1938,530.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,"silk-worm cocoons, reelable",tonnes,,1934-1938,1608.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,"silk-worm cocoons, reelable",tonnes,,1934-1938,43780.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,"silk-worm cocoons, reelable",tonnes,,1934-1938,56.0,iia_1939_45,yes,no,
iia,cyprus,cyp,"silk-worm cocoons, reelable",tonnes,,1934-1938,134.0,iia_1939_45,yes,no,
iia,czech republic,cze,"silk-worm cocoons, reelable",tonnes,,1934-1938,7.0,iia_1939_45,yes,no,
iia,egypt,egy,"silk-worm cocoons, reelable",tonnes,,1934-1938,28.0,iia_1939_45,yes,no,
iia,france,fra,"silk-worm cocoons, reelable",tonnes,,1934-1938,710.0,iia_1939_45,yes,no,
iia,greece,grc,"silk-worm cocoons, reelable",tonnes,,1934-1938,2910.0,iia_1939_45,yes,no,
iia,hungary,hun,"silk-worm cocoons, reelable",tonnes,,1934-1938,338.0,iia_1939_45,yes,no,
iia,iran,irn,"silk-worm cocoons, reelable",tonnes,,1934-1938,1782.0,iia_1939_45,yes,no,
iia,iraq,irq,"silk-worm cocoons, reelable",tonnes,,1934-1938,318.0,iia_1939_45,yes,no,
iia,italy,ita,"silk-worm cocoons, reelable",tonnes,,1934-1938,26095.0,iia_1939_45,yes,no,
iia,japan,jpn,"silk-worm cocoons, reelable",tonnes,,1934-1938,165245.0,iia_1939_45,yes,no,
iia,lebanon,lbn,"silk-worm cocoons, reelable",tonnes,,1934-1938,777.0,iia_1939_45,yes,no,
iia,madagascar,mdg,"silk-worm cocoons, reelable",tonnes,,1934-1938,8.0,iia_1939_45,yes,no,
iia,portugal,prt,"silk-worm cocoons, reelable",tonnes,,1934-1938,10.0,iia_1939_45,yes,no,
iia,romania,rou,"silk-worm cocoons, reelable",tonnes,,1934-1938,141.0,iia_1939_45,yes,no,
iia,russian federation,rus,"silk-worm cocoons, reelable",tonnes,,1934-1938,19714.0,iia_1939_45,yes,no,
iia,serbia,srb,"silk-worm cocoons, reelable",tonnes,,1934-1938,573.0,iia_1939_45,yes,no,
iia,south korea,kor,"silk-worm cocoons, reelable",tonnes,,1934-1938,8116.0,iia_1939_45,yes,no,
iia,spain,esp,"silk-worm cocoons, reelable",tonnes,,1934-1938,454.0,iia_1939_45,yes,no,
iia,switzerland,che,"silk-worm cocoons, reelable",tonnes,,1934-1938,3.0,iia_1939_45,yes,no,
iia,syrian arab republic,syr,"silk-worm cocoons, reelable",tonnes,,1934-1938,371.0,iia_1939_45,yes,no,
iia,turkey,tur,"silk-worm cocoons, reelable",tonnes,,1934-1938,2100.0,iia_1939_45,yes,no,
iia,austria,aut,soybeans,ha,,1934-1938,2000.0,iia_1939_45,yes,no,
iia,austria,aut,soybeans,tonnes,,1934-1938,200.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,soybeans,ha,,1934-1938,11000.0,iia_1939_45,yes,no,
iia,bulgaria,bgr,soybeans,tonnes,,1934-1938,10100.0,iia_1939_45,yes,no,
iia,canada,can,soybeans,ha,,1934-1938,4000.0,iia_1939_45,yes,no,
iia,canada,can,soybeans,tonnes,,1934-1938,5500.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,soybeans,ha,,1934-1938,8559000.0,iia_1939_45,yes,no,
iia,"china, mainland",chn,soybeans,tonnes,,1934-1938,9506000.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,soybeans,ha,,1934-1938,7000.0,iia_1939_45,yes,no,
iia,"china, taiwan province of",twn,soybeans,tonnes,,1934-1938,4200.0,iia_1939_45,yes,no,
iia,czech republic,cze,soybeans,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,czech republic,cze,soybeans,tonnes,,1934-1938,900.0,iia_1939_45,yes,no,
iia,indonesia,idn,soybeans,ha,,1934-1938,337000.0,iia_1939_45,yes,no,
iia,indonesia,idn,soybeans,tonnes,,1934-1938,245400.0,iia_1939_45,yes,no,
iia,italy,ita,soybeans,ha,,1934-1938,4000.0,iia_1939_45,yes,no,
iia,italy,ita,soybeans,tonnes,,1934-1938,400.0,iia_1939_45,yes,no,
iia,japan,jpn,soybeans,ha,,1934-1938,330000.0,iia_1939_45,yes,no,
iia,japan,jpn,soybeans,tonnes,,1934-1938,325100.0,iia_1939_45,yes,no,
iia,poland,pol,soybeans,ha,,1934-1938,6000.0,iia_1939_45,yes,no,
iia,poland,pol,soybeans,tonnes,,1934-1938,6500.0,iia_1939_45,yes,no,
iia,romania,rou,soybeans,ha,,1934-1938,56000.0,iia_1939_45,yes,no,
iia,romania,rou,soybeans,tonnes,,1934-1938,42000.0,iia_1939_45,yes,no,
iia,russian federation,rus,soybeans,ha,,1934-1938,141000.0,iia_1939_45,yes,no,
iia,russian federation,rus,soybeans,tonnes,,1934-1938,68100.0,iia_1939_45,yes,no,
iia,serbia,srb,soybeans,ha,,1934-1938,1000.0,iia_1939_45,yes,no,
iia,serbia,srb,soybeans,tonnes,,1934-1938,1500.0,iia_1939_45,yes,no,
iia,south korea,kor,soybeans,ha,,1934-1938,780000.0,iia_1939_45,yes,no,
iia,south korea,kor,soybeans,tonnes,,1934-1938,521900.0,iia_1939_45,yes,no,
iia,united states of america,usa,soybeans,ha,,1934-1938,1008000.0,iia_1939_45,yes,no,
iia,united states of america,usa,soybeans,tonnes,,1934-1938,1164000.0,iia_1939_45,yes,no,
iia,angola,ago,sugar raw centrifugal,tonnes,,1934-1938,29800.0,iia_1939_45,yes,no,
iia,antigua and barbuda,atg,sugar raw centrifugal,tonnes,,1934-1938,23300.0,iia_1939_45,yes,no,
iia,argentina,arg,sugar raw centrifugal,tonnes,,1934-1938,2200.0,iia_1939_45,yes,no,
iia,australia,aus,sugar raw centrifugal,tonnes,,1934-1938,4400.0,iia_1939_45,yes,no,
