ratio,item,unit,whep_code,polity_name,source,median_value,area,n,item_median_intensity,assertion_keys,known_flow,flow_origin_iso3
17.189345576488577,crawler tractors agriculture,number,USA-1867-1959,United States (1867-1959),fao1952,154500.0,8906416.741310216,2,0.001009174175679762,united states|fao1952|1931-1951; united states and dependent territories|fao1952|1949-1951,,
17.18578955588849,tea,1000 hectares,TWN-1895-1945,Formosa (Japanese Taiwan),fao1952,45.0,35993.63707155193,1,7.274736898217831e-05,china taiwan|fao1952|1937-1937,,
17.182300544672323,"tangerines, mandarins, clementines, satsumas",ha,ITA-1919-2025,Italy,iia,26000.0,300310.4439810905,1,0.0050387359559263475,italy|iia|1919-1945,,
17.15416786847239,flax fibre and tow,tonnes,LVA-1918-1940,Latvia (interwar republic),iia,19400.0,65977.77321237107,3,0.017140931543133633,latvia|iia|1923-1939,,
17.14959719196322,cotton lint,tonnes,EGY-1899-1925,Egypt (1899-1925),iia,318112.4,1517112.8806190193,1,0.01222668655598026,egypt|iia|1909-1924,,
17.148885040999634,sugar raw centrifugal,tonnes,POL-1815-1918,Congress Poland (1815-1918),iia,686400.1,130179.77280074757,1,0.3074665960637625,poland|iia|None-None,,
17.138054556534,irrigation arable land orchards vineyards,1000 hectares,JPN-1945-1952,Japan (occupied),fao1952,2827.0,371147.4432376307,3,0.0004444447846753994,japan|fao1952|1947-1951,,
17.124003988051,millet,tonnes,NGA-1960-1961,Nigeria (1960-1961),mitchell,2605000.0,862490.9493251519,1,0.1763793999950651,nigeria|mitchell|1960-1960,,
17.088511498870606,"rice, paddy",tonnes,CHN-1947-1949,China (1947-1949),mitchell,47320500.0,7593570.998321915,2,0.3646691560734893,china mainland|mitchell|1947-1948,,
17.04846124495823,cotton seed,ha,KOR-1945-1948,Korea (occupied),iia,285000.0,219402.24512864018,1,0.07619361970864685,south korea|iia|1945-1945,,
17.028488114727924,total tractors agriculture,number,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,29000.0,127598.31888643919,1,0.013346793917923224,czechoslovakia|fao1952|1947-1951,,
17.020314022147193,"broad beans, horse beans, dry",tonnes,ITA-1870-1919,Italy (1870-1919),juan,650000.0,284847.5059880116,49,0.13407054254723036,italy|juan|1870-1918,,
17.00997671135076,oats,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,424.0,38295.46118907003,3,0.0006509008422604463,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
16.98087136253168,oats,1000 tonnes,GBR-1921-2025,United Kingdom,fao1952,2696.5,243963.92905649156,4,0.0006509008422604463,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
16.96500355652117,"rice, paddy",tonnes,IND-1886-1893,British India (1886-1893),mitchell,28755000.0,4647938.6277757315,2,0.3646691560734893,india|mitchell|1886-1892,,
16.906464404230196,"marine fish, other",tonnes,JPN-1895-1945,Japanese Empire,mitchell,2031000.0,626507.2861088028,50,0.19174807067242947,japan|mitchell|1895-1944,,
16.904142246884977,groundnuts,1000 tonnes,NGA-1914-1960,Nigeria (1914-1960),fao1952,446.5,862490.9493251519,4,3.062483645856704e-05,nigeria|fao1952|1937-1951,,
16.88699094594869,coffee,1000 tonnes,GTM-1821-2025,Guatemala,fao1952,64.5,109117.54457073574,4,3.500361185590796e-05,guatemala|fao1952|1937-1951,,
16.885032214576203,"rubber, natural",tonnes,KHM-1907-1953,Cambodia (1907-1953),mitchell,16000.0,181798.14036256503,3,0.005212290981469361,cambodia|mitchell|1948-1952,,
16.854433387337213,other berries and fruits of the genus vaccinium n.e.c.,tonnes,ITA-1919-2025,Italy,iia,1111700.0,300310.4439810905,23,0.21963574049747447,italy|iia|1919-1945,,
16.853762155455044,olive oil,1000 tonnes,GRC-1919-1947,Greece (1919-1947),fao1952,115.0,129841.0864350498,1,5.2551950385437366e-05,greece|fao1952|1937-1938,,
16.83209658317621,sheep,heads,BGR-1940-2025,Bulgaria (1940-2025),juan,7802000.0,110980.16597322695,21,4.1765949739573465,bulgaria|juan|1940-1960,,
16.814711180933884,wheat,tonnes,HUN-1920-1938,Hungary (1920-1938),juan,1957240.0,93004.31166177182,18,1.2515597503806208,hungary|juan|1920-1937,,
16.81200346316693,cacao,1000 tonnes,GNQ-1886-1968,Equatorial Guinea (1886-1968),fao1952,15.0,26904.193350700836,4,3.316284742483804e-05,spanish guinea|fao1952|1937-1951,,
16.801893614254418,pears,tonnes,NLD-1830-2025,Netherlands,juan,133000.0,38295.46118907003,12,0.2067026794639514,netherlands|juan|1850-1960,,
16.799896927029632,flax fibre and tow,tonnes,LTU-1800-1918,Lithuania (Russian governorate),iia,24160.0,83898.82764949289,1,0.017140931543133633,lithuania|iia|None-None,,
16.78411222890999,maize,tonnes,SER-1878-1913,Kingdom of Serbia (1878-1913),juan,539025.0,52538.675334231506,16,0.6112676534626276,serbia|juan|1890-1912; yugoslav sfr|juan|1909-1911,,
16.76131356984524,"milk, whole fresh cow",tonnes,CHE-1800-2025,Switzerland,iia,2369500.0,41471.63260807535,8,3.4087686699863613,switzerland|iia|1909-1945,,
16.7431294960121,"cocoa, beans",ha,ECU-1942-2025,Ecuador,juan,165000.0,255241.24894356335,5,0.0386097017629915,ecuador|juan|1942-1960,,
16.737000557186512,rye,tonnes,DEU-1949-1990,"Germany (divided, 1949-1990)",juan,6001500.0,356835.2226635201,12,1.0048806036169755,germany|juan|1949-1960,,
16.727358828960547,poultry,1000 heads,SYC-1903-2025,Seychelles,fao1952,40.0,488.3127266024546,1,0.004897050411867877,seychelles|fao1952|1937-1951,,
16.724716359483082,lemons and limes,tonnes,ITA-1866-1870,Italy (1866-1870),juan,135100.0,272718.1034096426,4,0.02961983397613065,italy|juan|1866-1869,,
16.717570076547222,"tobacco, unmanufactured",tonnes,MWI-1891-1953,Nyasaland (1891-1953),iia,101200.0,118359.10457997555,5,0.051145295153688305,malawi|iia|1909-1945,,
16.712050139903514,flax fibre and tow,tonnes,LVA-1918-1940,Latvia (interwar republic),juan,18900.0,65977.77321237107,20,0.017140931543133633,latvia|juan|1920-1939,,
16.672010002285027,maize,ha,SER-1878-1913,Kingdom of Serbia (1878-1913),juan,543400.0,52538.675334231506,16,0.6203725216879182,serbia|juan|1890-1912; yugoslav sfr|juan|1909-1911,,
16.645442403461644,cottonseed,1000 tonnes,EGY-1925-1967,Egypt (1925-1967),fao1952,702.0,998328.4240959982,4,4.2244320939598584e-05,egypt|fao1952|1937-1951,,
16.628008432859687,rye,1000 tonnes,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,1239.5,127598.31888643919,2,0.0005841997172546179,czechoslovakia|fao1952|1947-1951,,
16.626083528056405,sugar raw centrifugal,tonnes,F51-1918-1938,Czechoslovakia (1918-1938),iia,717239.5,140306.01867415186,17,0.3074665960637625,czech republic|iia|1919-1937,,
16.62241729241487,funflower seed,1000 hectares,HUN-1920-1938,Hungary (1920-1938),fao1952,80.0,93004.31166177182,2,5.174789919115008e-05,hungary|fao1952|1937-1937,,
16.588832378845748,flax fibre and tow,ha,LVA-1918-1940,Latvia (interwar republic),juan,58600.0,65977.77321237107,20,0.053540712138779645,latvia|juan|1920-1939,,
16.57331194763258,sesame seed,1000 hectares,IND-1949-2025,India,fao1952,2278.0,3151797.0640165973,3,4.361000819290303e-05,india|fao1952|1949-1951,,
16.539646973241084,cotton lint,1000 tonnes,SLV-1821-2025,El Salvador,fao1952,6.5,20558.112635569574,4,1.911630186555157e-05,ei salvador|fao1952|1937-1951; el salvador|fao1952|1937-1951,,
16.534775680907803,olives,ha,PRT-1800-2025,Portugal,juan,329155.0,91804.90167728892,11,0.2168384425805653,portugal|juan|1850-1960,,
16.534272173016017,tobacco,1000 hectares,MWI-1891-1953,Nyasaland (1891-1953),fao1952,60.0,118359.10457997555,3,3.065945969502651e-05,nyasaland|fao1952|1937-1951,,
16.52996797745479,"cacao, beans",tonnes,DMA-1800-2025,Dominica,iia,200.0,746.7822563482973,33,0.016201827088642793,dominica|iia|1909-1944,,
16.51130582222313,poultry,1000 heads,GUM-1950-2025,Guam (US Territory),fao1952,44.5,550.3563917847312,4,0.004897050411867877,guam|fao1952|1950-1951,,
16.495917998443637,rice paddy,1000 tonnes,ZNZ-1890-1963,Zanzibar Protectorate,fao1952,16.0,2586.788513501411,3,0.0003749579531697933,zanzibar and pemba|fao1952|1937-1951,,
16.468009362129475,"groundnuts, with shell",tonnes,GNB-1886-1974,Guinea-Bissau (1886-1974),iia,23300.0,33185.157456664696,4,0.04263545805358459,guinea bissau|iia|1932-1945,,
16.467565344630014,grapes,tonnes,ESP-1800-2025,Spain,juan,3258733.74200651,506132.2152565572,98,0.3909808631507594,spain|juan|1859-1960,,
16.467268912779332,horses mules asses,1000 heads,RYU-1945-1972,Ryukyu Islands (US Administration),fao1952,17.0,2336.8360149164137,3,0.0004417729359427037,ryukyu islands|fao1952|1949-1951,,
16.465524307499535,cotton lint,1000 hectares,IND-1949-2025,India,fao1952,5608.0,3151797.0640165973,3,0.00010806229678981088,india|fao1952|1949-1951,,
16.43149160995663,linseed,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,15.5,38295.46118907003,4,2.463243836113793e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
16.426728020072012,"broad beans, horse beans, dry",tonnes,ITA-1861-1866,Italy (1861-1866),juan,546000.0,247918.08540998364,5,0.13407054254723036,italy|juan|1861-1865,,
16.41875638817905,linseed,1000 hectares,URY-1828-2025,Uruguay,fao1952,149.5,177866.3552194432,4,5.1192592987458806e-05,uruguay|fao1952|1937-1951,,
16.40066693303776,pesticides copper sulphate,tonnes,NLD-1830-2025,Netherlands,fao1952,350.0,38295.46118907003,3,0.0005572617459487168,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
16.40005409518529,"rice, paddy",tonnes,CHN-1945-1947,China (1945-1947),mitchell,45048500.0,7532445.916794096,2,0.3646691560734893,china mainland|mitchell|1945-1946,,
16.396188557768472,n,tonnes,DEU-1920-1938,Germany (1920-1938),iia,344000.0,470825.35311272315,7,0.04456107893823611,germany|iia|1920-1937,,
16.375795828218955,"rice, paddy",ha,KOR-1945-1948,Korea (occupied),mitchell,1105000.0,219402.24512864018,4,0.3075521700544461,korea|mitchell|1945-1948; south korea|mitchell|1945-1947,,
16.373924297340903,olives,ha,ITA-1870-1919,Italy (1870-1919),juan,1011350.0,284847.5059880116,9,0.2168384425805653,italy|juan|1870-1918,,
16.370616483354162,olives,ha,ESP-1800-2025,Spain,iia,1796657.5,506132.2152565572,4,0.2168384425805653,spain|iia|1909-1945,,
16.368028846446702,grapes,1000 hectares,CYP-1879-2025,Cyprus,fao1952,33.0,9123.352706704041,3,0.00022098515139293542,cyprus|fao1952|1937-1951,,
16.367148423503107,sorghum,tonnes,RWB-1922-1962,Ruanda-Urundi (1922-1962),mitchell,204000.0,52350.62635979226,8,0.2380867706498152,rwanda and burundi|mitchell|1924-1960; rwanda|mitchell|1953-1960,,
16.366146093677006,apples,tonnes,NLD-1830-2025,Netherlands,juan,306000.0,38295.46118907003,12,0.4882336390671813,netherlands|juan|1850-1960,,
16.355579987320393,tobacco,1000 tonnes,KOR-1948-2025,South Korea,fao1952,29.5,97096.9362708301,2,1.857592889369951e-05,korea south|fao1952|1948-1951; korea|fao1952|1949-1951,,
16.35317753381473,castor beans seed,tonnes,HTI-1800-2025,Haiti,iia,1350.0,27092.572875431946,4,0.003047062530280163,haiti|iia|1909-1945,,
16.343246576386996,rye,tonnes,POL-1921-1945,Poland (1921-1945),iia,6378200.0,388369.69735582283,3,1.0048806036169755,poland|iia|1921-1944,,
16.32714247403042,total tractors agriculture,number,SAA-1947-1957,Saar Protectorate,fao1952,559.0,2565.2203150015116,3,0.013346793917923224,france saar|fao1952|1948-1951; saar|fao1952|1949-1951,,
16.31757556185802,"tobacco, unmanufactured",tonnes,IRN-1828-2025,Iran,iia,1353300.0,1621559.0192368494,3,0.051145295153688305,iran|iia|1922-1945,,
16.313124914195317,commercial nitrogenous fertilizers,1000 tonnes,REU-1946-2025,Réunion (French Overseas Department),fao1952,1.2,2623.08318152435,3,2.8043487484389995e-05,reunion|fao1952|1949-1951,,
16.31287272668569,hops,1000 tonnes,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,4.5,127598.31888643919,3,2.161907525932986e-06,czechoslovakia|fao1952|1947-1951,,
16.284276109655842,"milk, whole fresh cow",tonnes,DEU-1920-1938,Germany (1920-1938),iia,26135200.0,470825.35311272315,1,3.4087686699863613,germany|iia|1920-1937,,
16.278072177801786,geese and guinea fowls,heads,HUN-1920-1938,Hungary (1920-1938),juan,3506000.0,93004.31166177182,2,2.3158256459744067,hungary|juan|1920-1937,,
16.272317457959815,other berries and fruits of the genus vaccinium n.e.c.,tonnes,ITA-1870-1919,Italy (1870-1919),iia,1018040.0,284847.5059880116,1,0.21963574049747447,italy|iia|1909-1918,,
16.26881548683675,apples,ha,ITA-1919-2025,Italy,juan,143460.5,300310.4439810905,26,0.029363374928558172,italy|juan|1919-1960,,
16.268602034565575,cotton lint,tonnes,PAK-1947-1949,Pakistan (1947-1949),mitchell,185500.0,932577.4281563342,2,0.01222668655598026,pakistan|mitchell|1947-1948,,
16.26517512416524,tobacco,1000 tonnes,BGR-1919-1940,Bulgaria (1919-1940),fao1952,31.2,103263.13610091528,1,1.857592889369951e-05,bulgaria|fao1952|1937-1939,,
16.244784434375923,milk,1000 tonnes,AUT-1919-2025,Austria,fao1952,1916.5,84021.14316677154,4,0.0014041266581749038,austria|fao1952|1937-1951,,
16.24145416014137,milk,1000 tonnes,SAA-1947-1957,Saar Protectorate,fao1952,58.5,2565.2203150015116,4,0.0014041266581749038,france saar|fao1952|1948-1951; saar|fao1952|1949-1951,,
16.236966470237927,grapes,1000 tonnes,LBN-1944-2025,Lebanon,fao1952,81.0,10199.46189186542,3,0.0004891058591250472,lebanon|fao1952|1949-1951,,
16.2338717114803,"oil, olive, virgin",tonnes,ITA-1919-2025,Italy,iia,207400.0,300310.4439810905,3,0.04254183378069144,italy|iia|1919-1945,,
16.217310742557764,pesticides pyrethrum,tonnes,JPN-1945-1952,Japan (occupied),fao1952,127.0,371147.4432376307,3,2.1099803435239825e-05,japan|fao1952|1947-1951,,
16.203316075995666,sorghum,ha,SLV-1821-2025,El Salvador,juan,91000.0,20558.112635569574,12,0.2731833631647441,el salvador|juan|1900-1960,,
16.203050891308354,sugar raw centrifugal,tonnes,FJI-1800-2025,Fiji,iia,92906.25,18648.7700973142,36,0.3074665960637625,fiji|iia|1909-1945,,
16.189362010520195,pesticides arsenicals,tonnes,ITA-1919-2025,Italy,fao1952,862.5,300310.4439810905,6,0.00017740217220788145,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
16.146452884255783,"rice, paddy",tonnes,CHN-1949-1950,China (1949-1950),mitchell,44500000.0,7557599.077736037,1,0.3646691560734893,china mainland|mitchell|1949-1949,,
16.146180927158827,grapes,ha,PRT-1800-2025,Portugal,iia,346850.0,91804.90167728892,3,0.23399469656051022,portugal|iia|1910-1945,,
16.135866760603708,oats,1000 tonnes,F78-1949-1990,West Germany,fao1952,2600.0,247551.87229475778,3,0.0006509008422604463,germany western|fao1952|1949-1951,,
16.132929578297183,wine,ha,HUN-1944-1947,Hungary (1944-1947),iia,214000.0,93004.31166177182,1,0.14262558949686102,hungary|iia|1944-1945,,
16.12676533257498,linseed,tonnes,ARG-1902-2025,Argentina,iia,1327308.7,2781054.6380225588,2,0.029594782551316402,argentina|iia|1909-1945,,
16.113261266847534,cotton lint,ha,USA-1867-1959,United States (1867-1959),mitchell,9717000.0,8906416.741310216,90,0.06770889735806021,united states of america|mitchell|1867-1958,,
16.099000399898834,use agricultural area arable land orchards,1000 hectares,BRA-1909-2025,Brazil,fao1952,1918835.0,8471740.990890808,1,0.014069091393512485,brazil|fao1952|1937-1951,,
16.087360699414653,garlic,ha,ITA-1919-2025,Italy,juan,7000.0,300310.4439810905,3,0.0014489146533284455,italy|juan|1919-1960,,
16.08735093475397,rye,tonnes,DEU-1920-1938,Germany (1920-1938),iia,7611300.0,470825.35311272315,3,1.0048806036169755,germany|iia|1920-1937,,
16.038231683069622,oranges tangerines clementines,1000 tonnes,PRI-1800-2025,Puerto Rico,fao1952,28.5,8972.444342985882,4,0.00019805125743761192,puerto rico|fao1952|1935-1951,,
16.01493678220097,rye,1000 tonnes,SAA-1947-1957,Saar Protectorate,fao1952,24.0,2565.2203150015116,3,0.0005841997172546179,france saar|fao1952|1948-1951; saar|fao1952|1949-1951,,
16.00394615446604,rye,1000 hectares,DEU-1949-1990,"Germany (divided, 1949-1990)",fao1952,2727.0,356835.2226635201,2,0.00047751865216439054,germany|fao1952|1949-1951,,
15.985404547755694,sweet potatoes yams,1000 hectares,TON-1800-2025,Tonga,fao1952,2.0,756.9079967530139,3,0.0001652963525547975,tonga|fao1952|1937-1951,,
15.952498145298529,irrigation arable land orchards vineyards,1000 hectares,HKG-1842-2025,Hong Kong,fao1952,8.0,1128.3490558475178,3,0.0004444447846753994,hong kong|fao1952|1937-1951,,
15.952175529754973,"marine fish, other",tonnes,KOR-1948-2025,South Korea,mitchell,297000.0,97096.9362708301,12,0.19174807067242947,south korea|mitchell|1948-1960; korea|mitchell|1949-1960,,
15.949340241857868,flax fibre and tow,ha,EST-1800-1918,Estonia (Governorate),iia,42102.0,49303.28546832109,1,0.053540712138779645,estonia|iia|None-None,,
15.946359000233217,coffee,1000 hectares,SLV-1821-2025,El Salvador,fao1952,104.5,20558.112635569574,2,0.00031876564721509986,ei salvador|fao1952|1937-1951; el salvador|fao1952|1937-1951,,
15.922469787167431,"rice, paddy",ha,JPN-1895-1945,Japanese Empire,mitchell,3068000.0,626507.2861088028,49,0.3075521700544461,japan|mitchell|1895-1944,,
15.91752900167832,"broad beans, horse beans, dry",tonnes,ITA-1866-1870,Italy (1866-1870),juan,582000.0,272718.1034096426,4,0.13407054254723036,italy|juan|1866-1869,,
15.911353915926137,linseed,1000 hectares,BEL-1831-2025,Belgium,fao1952,25.0,30692.03925557064,4,5.1192592987458806e-05,belgium|fao1952|1937-1951,,
15.90423585215036,potatoes,tonnes,LVA-1918-1940,Latvia (interwar republic),juan,1091930.0,65977.77321237107,20,1.040601234644152,latvia|juan|1920-1939,,
15.900903897679527,sugar cane,tonnes,ECU-1942-2025,Ecuador,juan,1224000.0,255241.24894356335,5,0.3015843103313033,ecuador|juan|1942-1960,,
15.893266405772376,goats,heads,GRC-1919-1947,Greece (1919-1947),juan,4467500.0,129841.0864350498,22,2.164907062620966,greece|juan|1919-1946,,
15.890576528544662,"cheese, processed",tonnes,GRC-1919-1947,Greece (1919-1947),iia,58000.0,129841.0864350498,1,0.028110993750511352,greece|iia|1919-1945,,
15.882153684293725,commercial nitrogenous fertilizers,1000 tonnes,FRA-1919-2025,France,fao1952,244.1,548057.8009401887,8,2.8043487484389995e-05,france|fao1952|1937-1951,,
15.847478573136408,goats,1000 heads,BRB-1800-2025,Barbados,fao1952,16.0,434.58445270912586,1,0.0023231947845977954,british west indies barbados|fao1952|1935-1951; br west indies barbados|fao1952|1950-1951,,
15.825355408396904,wine,1000 tonnes,DEU-1920-1938,Germany (1920-1938),fao1952,3293.0,470825.35311272315,1,0.00044195537252680715,germany|fao1952|1937-1937; germany western|fao1952|1937-1937; germany berlin|fao1952|1937-1937,,
15.820087453793736,irrigation arable land orchards vineyards,1000 hectares,THA-1909-2025,Thailand,fao1952,3601.0,512149.11556195066,1,0.0004444447846753994,thailand|fao1952|1937-1951,,
15.795142971613304,sesame seed,ha,GRC-1919-1947,Greece (1919-1947),juan,32300.0,129841.0864350498,18,0.01574950179384403,greece|juan|1919-1946,,
15.795055809074325,"eggs, hen, in shell",tonnes,IRL-1921-2025,Ireland,iia,58400.649999999994,69564.5876553353,16,0.05315061583743646,ireland|iia|1929-1945,,
15.793644977379913,"tobacco, unmanufactured",ha,DOM-1800-2025,Dominican Republic,juan,20000.0,48332.9008946207,16,0.02620020940601075,dominican republic|juan|1900-1960,,
15.786021027041144,wheat,tonnes,HUN-1947-2025,Hungary (1947-2025),juan,1837500.0,93004.31166177182,14,1.2515597503806208,hungary|juan|1947-1960,,
15.778179653186049,linseed,tonnes,DNK-1864-1920,Denmark (to 1920),juan,18024.79171,38600.96881216958,3,0.029594782551316402,denmark|juan|1866-1919,,
15.72864647016555,"tobacco, unmanufactured",tonnes,CHE-1800-2025,Switzerland,iia,33361.7,41471.63260807535,4,0.051145295153688305,switzerland|iia|1909-1945,,
