whep_code,item,unit,year,n_rows,n_distinct,n_labels,n_sources,verdict,composition,v_min,v_max,published_mean,ratio_mean_max,labels,sources
TTO-1800-2025,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,2,6,4,0.666667,British West Indies Trinidad and Tobago,fao1952
TTO-1800-2025,meat,1000 tonnes,1949,3,2,1,1,values_differ,one_label_one_source,1,2,1.333333,0.666667,British West Indies Trinidad & Tobago,fao1952
TTO-1800-2025,meat,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2,3,2.5,0.833333,British West Indies Trinidad & Tobago,fao1952
TTO-1800-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,2,1,values_differ,several_labels_one_source,115,649,382,0.588598,British West Indies Trinidad and Tobago | Trinidad and Tobago,fao1952
TTPI-1947-1994,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,1,22,11.5,0.522727,Pacific Is us trust,fao1952
TUN-1881-2025,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,56,130,92.666667,0.712821,Tunisia,fao1952
TUN-1881-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,42,114,74,0.649123,Tunisia,fao1952
TUN-1881-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,43,131,81,0.618321,Tunisia,fao1952
TUN-1881-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,48,162,95.333333,0.588477,Tunisia,fao1952
TUN-1881-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,3,29,14.5,0.5,Tunisia,fao1952
TUN-1881-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,3,29,14.5,0.5,Tunisia,fao1952
TUN-1881-2025,pesticides arsenicals,tonnes,1949,3,3,1,1,values_differ,one_label_one_source,0.2,22,8.733333,0.39697,Tunisia,fao1952
TUN-1881-2025,pesticides arsenicals,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.1,0.2,0.15,0.75,Tunisia,fao1952
TUN-1881-2025,phosphate rock,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,898,1449,1173.5,0.809869,Tunisia,fao1952
TUN-1881-2025,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1057,1679,1368,0.814771,Tunisia,fao1952
TUR-1920-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.6,6.3,3.45,0.547619,Turkey,fao1952
TUR-1920-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.8,6.8,3.8,0.558824,Turkey,fao1952
TUR-1920-2025,commercial phosphoric acid,1000 tonnes,1949,2,1,1,1,values_identical,one_label_one_source,2.2,2.2,2.2,1,Turkey,fao1952
TUR-1920-2025,commercial phosphoric acid,1000 tonnes,1950,2,1,1,1,values_identical,one_label_one_source,2.6,2.6,2.6,1,Turkey,fao1952
TUR-1920-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2.9,3.7,3.3,0.891892,Turkey,fao1952
TUR-1920-2025,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,74,964,475,0.492739,Turkey,fao1952
TUR-1920-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,103,1164,659.333333,0.566438,Turkey,fao1952
TUR-1920-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,104,1687,974.333333,0.577554,Turkey,fao1952
TUR-1920-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,109,1633,960.666667,0.588283,Turkey,fao1952
TUR-1920-2025,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,34,80,53.333333,0.666667,Turkey,fao1952
TUR-1920-2025,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,36,88,58.666667,0.666667,Turkey,fao1952
TUR-1920-2025,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,40,98,65.333333,0.666667,Turkey,fao1952
TUR-1920-2025,milk,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,386,856,621,0.725467,Turkey,fao1952
TUR-1920-2025,milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,918,1070,994,0.928972,Turkey,fao1952
TUR-1920-2025,milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,382,791,586.5,0.741466,Turkey,fao1952
TUR-1920-2025,milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,413,932,672.5,0.721567,Turkey,fao1952
TUR-1920-2025,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,0.2,1.2,0.7,0.583333,Turkey,fao1952
TUR-1920-2025,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,1145,18955,10050,0.530203,Turkey,fao1952
TUR-1920-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,1174,20222,10698,0.529028,Turkey,fao1952
TUR-1920-2025,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,1200,20114,10657,0.52983,Turkey,fao1952
TUR-1920-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,3095,16823,8419.2,0.500458,Turkey,fao1952
TUR-1920-2025,r_fao_population_1952_10_18,1000 people,1951,5,5,1,1,values_differ,one_label_one_source,1912,20935,9166.8,0.43787,Turkey,fao1952
TWN-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,3.5,42.6,23.05,0.54108,China Taiwan,fao1952
TWN-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,6.1,61.3,33.7,0.549755,China Taiwan,fao1952
TWN-1945-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,13.8,76.2,45,0.590551,China Taiwan,fao1952
TWN-1945-2025,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,2,47,31.666667,0.673759,China Taiwan,fao1952
TWN-1945-2025,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,2,65,43,0.661538,China Taiwan,fao1952
TWN-1945-2025,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,102,4525,1858.5,0.410718,China Taiwan,fao1952
TWN-1945-2025,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,142,4989,2083.75,0.417669,China Taiwan,fao1952
TWN-1945-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,147,5143,2218.5,0.431363,China Taiwan,fao1952
URY-1828-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.3,1.5,0.9,0.6,Uruguay,fao1952
URY-1828-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.3,1.5,0.9,0.6,Uruguay,fao1952
URY-1828-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.3,1.5,0.9,0.6,Uruguay,fao1952
URY-1828-2025,horses mules asses,1000 heads,1937,3,3,1,1,values_differ,one_label_one_source,5,644,220,0.341615,Uruguay,fao1952
URY-1828-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,3,667,225.333333,0.337831,Uruguay,fao1952
URY-1828-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,14,386,193,0.5,Uruguay,fao1952
URY-1828-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,14,397,198.5,0.5,Uruguay,fao1952
URY-1828-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,18,380,190,0.5,Uruguay,fao1952
URY-1828-2025,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,10,12,11,0.916667,Uruguay,fao1952
URY-1828-2025,other meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,10,13,11.5,0.884615,Uruguay,fao1952
URY-1828-2025,other meat,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,10,19,14.5,0.763158,Uruguay,fao1952
URY-1828-2025,pesticides arsenicals,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,2,45,23.5,0.522222,Uruguay,fao1952
URY-1828-2025,pesticides arsenicals,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2,52,27,0.519231,Uruguay,fao1952
URY-1828-2025,pesticides benzene hexachloride,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,15,45,30,0.666667,Uruguay,fao1952
URY-1828-2025,pesticides benzene hexachloride,tonnes,1950,2,1,1,1,values_identical,one_label_one_source,25,25,25,1,Uruguay,fao1952
URY-1828-2025,pesticides benzene hexachloride,tonnes,1951,2,1,1,1,values_identical,one_label_one_source,25,25,25,1,Uruguay,fao1952
URY-1828-2025,pesticides sulphur dust,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,5,100,52.5,0.525,Uruguay,fao1952
URY-1828-2025,pesticides sulphur dust,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,11,30,20.5,0.683333,Uruguay,fao1952
URY-1828-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,50,5148,1392.25,0.270445,Uruguay,fao1952
URY-1828-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,454,2400,1427,0.594583,Uruguay,fao1952
USA-1867-1959,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,419,891,594,0.666667,United States,fao1952
USA-1867-1959,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,512,2337,1558,0.666667,United States,fao1952
USA-1867-1959,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,380,1788,858.666667,0.480239,United States,fao1952
USA-1867-1959,cheese,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1,544,272.5,0.500919,United States,fao1952
USA-1867-1959,cheese,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1,541,271,0.500924,United States,fao1952
USA-1867-1959,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,48,935,491.5,0.525668,United States and dependent territories,fao1952
USA-1867-1959,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,166,996,581,0.583333,United States and dependent territories,fao1952
USA-1867-1959,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,1099,1275,1187,0.93098,United States and dependent territories,fao1952
USA-1867-1959,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1869,1937,1903,0.982447,United States and dependent territories,fao1952
USA-1867-1959,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2028,2067,2047.5,0.990566,United States and dependent territories,fao1952
USA-1867-1959,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2023,2055,2039,0.992214,United States and dependent territories,fao1952
USA-1867-1959,commercial potash fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,992,1020,1006,0.986275,United States and dependent territories,fao1952
USA-1867-1959,commercial potash fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1188,1311,1249.5,0.953089,United States and dependent territories,fao1952
USA-1867-1959,commercial potash fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,374,1243,808.5,0.650442,United States and dependent territories,fao1952
USA-1867-1959,condensed evaporated milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,342,1409,875.5,0.621363,United States,fao1952
USA-1867-1959,condensed evaporated milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,333,1454,893.5,0.614512,United States,fao1952
USA-1867-1959,condensed evaporated milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,322,462,392,0.848485,United States,fao1952
USA-1867-1959,dried milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,57,424,240.5,0.567217,United States,fao1952
USA-1867-1959,dried milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,57,400,228.5,0.57125,United States,fao1952
USA-1867-1959,dried milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,59,323,191,0.591331,United States,fao1952
USA-1867-1959,horses mules asses,1000 heads,1939,2,2,1,1,values_differ,one_label_one_source,4163,10629,7396,0.695832,United States,fao1952
USA-1867-1959,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,2348,5898,4123,0.699051,United States,fao1952
USA-1867-1959,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,274,2149,1211.5,0.563751,United States,fao1952
USA-1867-1959,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,2074,4993,3533.5,0.707691,United States,fao1952
USA-1867-1959,linseed,1000 hectares,1949,2,2,1,1,values_differ,one_label_one_source,1,1993,997,0.500251,United States,fao1952
USA-1867-1959,linseed,1000 hectares,1951,2,2,1,1,values_differ,one_label_one_source,1,580,290.5,0.500862,United States,fao1952
USA-1867-1959,linseed,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1,1116,558.5,0.500448,United States,fao1952
USA-1867-1959,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,274,9827,4913.5,0.5,United States,fao1952
USA-1867-1959,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,271,10015,5007.5,0.5,United States,fao1952
USA-1867-1959,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,237,9938,4969,0.5,United States,fao1952
USA-1867-1959,other meat,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,667.7,1722.7,1195.2,0.693795,United States,fao1952
USA-1867-1959,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,678.1,2050.7,1364.4,0.665334,United States,fao1952
USA-1867-1959,other meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,689,2050.7,1369.85,0.667991,United States,fao1952
USA-1867-1959,other meat,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,681.3,2175.9,1428.6,0.656556,United States,fao1952
USA-1867-1959,phosphate rock,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,3460,10711,7085.5,0.661516,United States and dependent territories,fao1952
USA-1867-1959,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,3464,10827,7145.5,0.65997,United States and dependent territories,fao1952
USA-1867-1959,phosphate rock,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,3576,11177,7376.5,0.659971,United States and dependent territories,fao1952
USA-1867-1959,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,5540,448676,227108,0.506174,United States,fao1952
USA-1867-1959,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,5986,456549,231267.5,0.506556,United States,fao1952
USA-1867-1959,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,5091,442657,223874,0.505751,United States,fao1952
USA-1867-1959,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,485,128961,34950.4,0.271015,United States,fao1952
USA-1867-1959,r_fao_population_1952_10_18,1000 people,1951,5,5,1,1,values_differ,one_label_one_source,840,154353,38183.8,0.24738,United States,fao1952
VEN-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,54,120,87,0.725,Venezuela,fao1952
VEN-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,48,120,84,0.7,Venezuela,fao1952
VEN-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,64,100,82,0.82,Venezuela,fao1952
VEN-1821-2025,horses mules asses,1000 heads,1937,3,3,1,1,values_differ,one_label_one_source,47,248,168,0.677419,Venezuela,fao1952
VEN-1821-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,62,390,265,0.679487,Venezuela,fao1952
VEN-1821-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,1,81,40.5,0.5,Venezuela,fao1952
VEN-1821-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,1,88,44,0.5,Venezuela,fao1952
VEN-1821-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,1,86,43,0.5,Venezuela,fao1952
VEN-1821-2025,pesticides arsenicals,tonnes,1949,3,3,1,1,values_differ,one_label_one_source,0.1,3,1.7,0.566667,Venezuela,fao1952
VEN-1821-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,41,5176,1607,0.310471,Venezuela,fao1952
VGB-1800-2025,pigs,1000 heads,1950,2,2,2,1,values_differ,several_labels_one_source,1,2,1.5,0.75,British West Indies Virgin Islands | Virgin Islands,fao1952
VNM-1887-1954,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,9,23,15.333333,0.666667,Indochina Viet Nam,fao1952
VNM-1887-1954,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,9,26,17.333333,0.666667,Indochina Viet Nam,fao1952
VNM-1887-1954,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,12,50,33.333333,0.666667,Indochina Viet Nam,fao1952
VNM-1887-1954,other meat,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.5,1,0.75,0.75,Viet Nam,fao1952
VNM-1887-1954,other meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.6,1,0.8,0.8,Viet Nam,fao1952
VNM-1887-1954,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,4,2004,955.25,0.476672,Indochina Viet Nam,fao1952
VNM-1887-1954,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,5,2680,1269,0.473507,Indochina Viet Nam,fao1952
VUT-1800-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,47,49,48,0.979592,New Hebrides,fao1952
WBL-1949-1990,r_fao_population_1952_10_18,1000 people,1951,4,4,2,1,values_differ,several_labels_one_source,15,3343,851.75,0.254786,Germany  Berlin | Germany Berlin,fao1952
WIN-1833-1960,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,28,279,98.25,0.352151,British West Indies Windward Islands,fao1952
WZO-1938-1949,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,3,1566,784.5,0.500958,Germany Western,fao1952
WZO-1938-1949,other meat,1000 tonnes,1948,4,4,1,1,values_differ,one_label_one_source,14,29,22.75,0.784483,Germany Western,fao1952
ZAF-1910-2025,cattle,heads,1946,2,1,2,1,values_identical,several_labels_one_source,12113000,12113000,12113000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1947,2,1,2,1,values_identical,several_labels_one_source,12470000,12470000,12470000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1948,2,1,2,1,values_identical,several_labels_one_source,12242000,12242000,12242000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1949,2,1,2,1,values_identical,several_labels_one_source,11513000,11513000,11513000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1950,2,1,2,1,values_identical,several_labels_one_source,11565000,11565000,11565000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1951,2,1,2,1,values_identical,several_labels_one_source,11768000,11768000,11768000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1952,2,1,2,1,values_identical,several_labels_one_source,11655000,11655000,11655000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1953,2,1,2,1,values_identical,several_labels_one_source,11604000,11604000,11604000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1954,2,1,2,1,values_identical,several_labels_one_source,11689000,11689000,11689000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1955,2,1,2,1,values_identical,several_labels_one_source,11800000,11800000,11800000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1956,2,1,2,1,values_identical,several_labels_one_source,12042000,12042000,12042000,1,cape natal | south africa,mitchell
ZAF-1910-2025,cattle,heads,1957,2,1,2,1,values_identical,several_labels_one_source,12062000,12062000,12062000,1,cape natal | south africa,mitchell
ZAF-1910-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,90,95,92.5,0.973684,Union of South Africa,fao1952
ZAF-1910-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,108,115,111.5,0.969565,Union of South Africa,fao1952
